part,dimension,tag,type,xmin,ymin,zmin,xmax,ymax,zmax
C06,2,52,Sphere,-37.00000010000021,9.524999900000001,34.026373899999996,-34.9999999,11.5250001,36.0263741
C06,2,53,Plane,-51.0000001,11.524999900000001,36.026373899999996,-36.9999999,25.4000001,36.0263741
C06,2,54,Sphere,-53.0000001,9.524999900000001,34.02637389999979,-50.9999999,11.5250001,36.0263741
C06,2,55,Plane,-53.0000001,11.524999900000001,-18.0000001,-52.9999999,25.4000001,34.0263741
C06,2,56,Sphere,-53.0000001,9.524999900000001,-20.0000001,-50.99999989999979,11.5250001,-17.9999999
C06,2,57,Plane,-51.0000001,11.524999900000001,-20.0000001,-21.9999999,25.4000001,-19.9999999
C06,2,58,Sphere,-22.0000001,9.524999900000001,-20.0000001,-19.9999999,11.5250001,-17.999999899999793
C06,2,59,Plane,-20.0000001,11.524999900000001,-18.0000001,-19.9999999,25.4000001,18.0000001
C06,2,60,Sphere,-22.000000100000207,9.524999900000001,17.9999999,-19.9999999,11.5250001,20.0000001
C06,2,61,Plane,-33.0000001,11.524999900000001,19.9999999,-21.9999999,25.4000001,20.0000001
C06,2,62,Plane,21.9999999,11.524999900000001,19.9999999,33.0000001,25.4000001,20.0000001
C06,2,63,Plane,23.9999999,9.524999900000001,-10.0000001,35.0000001,9.5250001,18.535898484862187
C06,2,64,Sphere,19.9999999,9.524999900000001,17.999999899999793,22.0000001,11.5250001,20.0000001
C06,2,65,Plane,19.9999999,11.524999900000001,-18.0000001,20.0000001,25.4000001,18.0000001
C06,2,66,Sphere,19.9999999,9.524999900000001,-20.0000001,22.000000100000207,11.5250001,-17.9999999
C06,2,67,Plane,21.9999999,11.524999900000001,-20.0000001,51.0000001,25.4000001,-19.9999999
C06,2,68,Sphere,50.9999999,9.524999900000001,-20.0000001,53.0000001,11.5250001,-17.999999899999793
C06,2,69,Plane,52.9999999,11.524999900000001,-18.0000001,53.0000001,25.4000001,34.0263741
C06,2,70,Sphere,50.99999989999979,9.524999900000001,34.026373899999996,53.0000001,11.5250001,36.0263741
C06,2,71,Plane,36.9999999,11.524999900000001,36.026373899999996,51.0000001,25.4000001,36.0263741
C06,2,72,Sphere,34.9999999,9.524999900000001,34.02637389999979,37.0000001,11.5250001,36.0263741
C06,2,73,Plane,34.9999999,11.524999900000001,21.9999999,35.0000001,25.4000001,34.0263741
C06,2,74,Cylinder,32.99999989999979,11.5249999,19.9999999,35.0000001,25.4000001,22.000000100000623
C06,2,75,Plane,-53.0000001,25.399999899999997,-20.0000001,-19.9999999,25.4000001,36.0263741
C06,2,76,Cylinder,-37.00000010000021,11.5249999,34.02637389999979,-34.9999999,25.4000001,36.0263741
C06,2,77,Cylinder,-53.0000001,11.5249999,34.02637389999979,-50.99999989999959,25.4000001,36.0263741
C06,2,78,Cylinder,-53.0000001,11.5249999,-20.0000001,-50.99999989999979,25.4000001,-17.999999899999377
C06,2,79,Cylinder,-22.0000001,11.5249999,-20.0000001,-19.9999999,25.4000001,-17.999999899999793
C06,2,80,Cylinder,-22.000000100000413,11.5249999,17.999999899999793,-19.9999999,25.4000001,20.0000001
C06,2,81,Plane,19.9999999,25.399999899999997,-20.0000001,53.0000001,25.4000001,36.0263741
C06,2,82,Cylinder,19.9999999,11.5249999,17.999999899999793,22.000000100000417,25.4000001,20.0000001
C06,2,83,Cylinder,19.9999999,11.5249999,-20.0000001,22.0000001,25.4000001,-17.999999899999793
C06,2,84,Cylinder,50.9999999,11.5249999,-20.0000001,53.0000001,25.4000001,-17.999999899999793
C06,2,85,Cylinder,50.99999989999979,11.5249999,34.02637389999979,53.0000001,25.4000001,36.0263741
C06,2,86,Cylinder,34.9999999,11.5249999,34.02637389999979,37.00000010000041,25.4000001,36.0263741
C07,1,1,Line,-23.5000001,9.524999900000001,-20.0000001,23.5000001,9.5250001,-19.9999999
C07,1,2,Line,-23.5000001,8.524999900000001,-20.0000001,-23.4999999,9.5250001,-19.9999999
C07,1,3,Line,-52.0000001,8.524999900000001,-20.0000001,-23.4999999,8.5250001,-19.9999999
C07,1,4,Line,-52.0000001,-1e-07,-20.0000001,-51.9999999,8.5250001,-19.9999999
C07,1,5,Line,-52.0000001,-1e-07,-20.0000001,52.0000001,1e-07,-19.9999999
C07,1,6,Line,51.9999999,-1e-07,-20.0000001,52.0000001,8.5250001,-19.9999999
C07,1,7,Line,23.4999999,8.524999900000001,-20.0000001,52.0000001,8.5250001,-19.9999999
C07,1,8,Line,23.4999999,8.524999900000001,-20.0000001,23.5000001,9.5250001,-19.9999999
C07,1,9,Line,-23.5000001,9.524999900000001,-20.0000001,-23.4999999,9.5250001,19.322875755532003
C07,1,10,Line,23.4999999,9.524999900000001,-20.0000001,23.5000001,9.5250001,19.322875755532003
C07,1,11,Circle,21.9999999,9.524999900000001,19.32287555553213,23.50000010000015,9.5250001,20.0000001
C07,1,12,Line,-22.0000001,9.524999900000001,19.9999999,22.0000001,9.5250001,20.0000001
C07,1,13,Circle,-23.500000100000147,9.524999900000001,19.32287555553213,-21.9999999,9.5250001,20.0000001
C07,1,14,Circle,-17.350000100000003,9.524999900000001,6.6499999,-14.649999900000001,9.5250001,9.350000099999999
C07,1,15,Circle,-17.350000100000003,9.524999900000001,-9.350000099999999,-14.649999900000001,9.5250001,-6.6499999
C07,1,16,Circle,-2.7500001,9.524999900000001,7.2499999,2.7500001,9.5250001,12.7500001
C07,1,17,Circle,14.649999900000001,9.524999900000001,6.6499999,17.350000100000003,9.5250001,9.350000099999999
C07,1,18,Circle,-2.7500001,9.524999900000001,-12.7500001,2.7500001,9.5250001,-7.2499999
C07,1,19,Circle,14.649999900000001,9.524999900000001,-9.350000099999999,17.350000100000003,9.5250001,-6.6499999
C07,1,20,Line,23.4999999,8.524999900000001,-20.0000001,23.5000001,8.5250001,19.322875755532003
C07,1,21,Line,23.4999999,8.524999900000001,19.322875555531997,23.5000001,9.5250001,19.322875755532
C07,1,22,Circle,23.499999900000148,8.524999900000001,17.9999999,24.0000001,8.5250001,19.32287575553213
C07,1,23,Line,23.9999999,8.524999900000001,-8.0000001,24.0000001,8.5250001,18.0000001
C07,1,24,Circle,23.9999999,8.524999900000001,-10.0000001,26.0000001,8.5250001,-7.9999999
C07,1,25,Line,25.9999999,8.524999900000001,-10.0000001,32.0000001,8.5250001,-9.9999999
C07,1,26,Circle,31.9999999,8.524999900000001,-10.0000001,34.0000001,8.5250001,-7.9999999
C07,1,27,Line,33.9999999,8.524999900000001,-8.0000001,34.0000001,8.5250001,20.0000001
C07,1,28,Circle,33.9999999,8.524999900000001,19.9999999,36.0000001,8.5250001,22.0000001
C07,1,29,Line,35.9999999,8.524999900000001,21.9999999,52.0000001,8.5250001,22.0000001
C07,1,30,Circle,51.9999999,8.524999900000001,19.9999999,54.0000001,8.5250001,22.0000001
C07,1,31,Line,53.9999999,8.524999900000001,-18.0000001,54.0000001,8.5250001,20.0000001
C07,1,32,Circle,51.9999999,8.524999900000001,-20.0000001,54.0000001,8.5250001,-17.9999999
C07,1,33,Circle,37.799999899999996,8.524999900000001,-19.2000001,39.8000001,8.5250001,-17.199999899999998
C07,1,34,Line,39.799999899999996,8.524999900000001,-19.2000001,48.200000100000004,8.5250001,-19.199999899999998
C07,1,35,Circle,48.1999999,8.524999900000001,-19.2000001,50.200000100000004,8.5250001,-17.199999899999998
C07,1,36,Line,50.1999999,8.524999900000001,-17.2000001,50.200000100000004,8.5250001,19.200000099999997
C07,1,37,Circle,48.1999999,8.524999900000001,19.199999899999998,50.200000100000004,8.5250001,21.2000001
C07,1,38,Line,39.799999899999996,8.524999900000001,21.199999899999998,48.200000100000004,8.5250001,21.2000001
C07,1,39,Circle,37.799999899999996,8.524999900000001,19.199999899999998,39.8000001,8.5250001,21.2000001
C07,1,40,Line,37.799999899999996,8.524999900000001,-17.2000001,37.8000001,8.5250001,19.200000099999997
C07,1,41,Line,53.9999999,-1e-07,-18.0000001,54.0000001,8.5250001,-17.9999999
C07,1,42,Circle,51.9999999,-1e-07,-20.0000001,54.0000001,1e-07,-17.9999999
C07,1,43,Circle,-54.0000001,-1e-07,-20.0000001,-51.9999999,1e-07,-17.9999999
C07,1,44,Line,53.9999999,-1e-07,-18.0000001,54.0000001,1e-07,20.0000001
C07,1,45,Circle,51.9999999,-1e-07,19.9999999,54.0000001,1e-07,22.0000001
C07,1,46,Line,35.9999999,-1e-07,21.9999999,52.0000001,1e-07,22.0000001
C07,1,47,Circle,33.9999999,-1e-07,19.9999999,36.0000001,1e-07,22.0000001
C07,1,48,Line,33.9999999,-1e-07,15.535898284862,34.0000001,1e-07,20.0000001
C07,1,49,Circle,33.99999989999989,-1e-07,15.535898284862185,36.0000001,1e-07,19.0000001
C07,1,50,Line,35.9999999,-9.999999955591079e-08,18.9999999,36.0000001,1.000000004440892e-07,20.0000001
C07,1,51,Line,35.9999999,-9.999999955591079e-08,19.9999999,52.0000001,1.000000004440892e-07,20.0000001
C07,1,52,Line,51.9999999,-9.999999955591079e-08,-18.0000001,52.0000001,1.000000004440892e-07,20.0000001
C07,1,53,Line,13.9999999,-9.999999955591079e-08,-18.0000001,52.0000001,1.000000004440892e-07,-17.9999999
C07,1,54,Line,13.9999999,-9.999999955591079e-08,-18.0000001,14.0000001,1.000000004440892e-07,-9.661324672583001
C07,1,55,Circle,13.999999899999699,-1e-07,-10.600000099999999,18.600000100000003,1e-07,-5.3999999
C07,1,56,Circle,13.999999900000189,-1e-07,-6.3386753274161585,16.0000001,1e-07,-5.3999999
C07,1,57,Line,13.9999999,-9.999999955591079e-08,-6.338675327416001,14.0000001,1.000000004440892e-07,6.338675327417
C07,1,58,Circle,13.999999899999699,-1e-07,5.3999999,18.600000100000003,1e-07,10.600000099999999
C07,1,59,Circle,13.99999990000019,-1e-07,9.661324672583845,16.0000001,1e-07,10.600000099999999
C07,1,60,Line,13.9999999,-9.999999955591079e-08,9.661324672584001,14.0000001,1.000000004440892e-07,15.0000001
C07,1,61,Line,13.9999999,-9.999999955591079e-08,14.9999999,24.0000001,1.000000004440892e-07,15.0000001
C07,1,62,Line,23.9999999,-1e-07,14.9999999,24.0000001,1e-07,18.0000001
C07,1,63,Circle,21.9999999,-1e-07,17.9999999,24.0000001,1e-07,20.0000001
C07,1,64,Line,-22.0000001,-1e-07,19.9999999,22.0000001,1e-07,20.0000001
C07,1,65,Circle,-24.0000001,-1e-07,17.9999999,-21.9999999,1e-07,20.0000001
C07,1,66,Line,-24.0000001,-1e-07,14.9999999,-23.9999999,1e-07,18.0000001
C07,1,67,Line,-24.0000001,-9.999999955591079e-08,14.9999999,-13.9999999,1.000000004440892e-07,15.0000001
C07,1,68,Line,-14.0000001,-9.999999955591079e-08,9.661324672584003,-13.9999999,1.000000004440892e-07,15.0000001
C07,1,69,Circle,-16.0000001,-1e-07,9.661324672583843,-13.99999990000019,1e-07,10.600000099999999
C07,1,70,Circle,-18.600000100000003,-1e-07,5.3999999,-13.999999899999699,1e-07,10.600000099999999
C07,1,71,Line,-14.0000001,-9.999999955591079e-08,-6.338675327416001,-13.9999999,1.000000004440892e-07,6.338675327417
C07,1,72,Circle,-16.0000001,-1e-07,-6.338675327416158,-13.999999900000189,1e-07,-5.3999999
C07,1,73,Circle,-18.600000100000003,-1e-07,-10.600000099999999,-13.999999899999699,1e-07,-5.3999999
C07,1,74,Line,-14.0000001,-9.999999955591079e-08,-18.0000001,-13.9999999,1.000000004440892e-07,-9.661324672583001
C07,1,75,Line,-52.0000001,-9.999999955591079e-08,-18.0000001,-13.9999999,1.000000004440892e-07,-17.9999999
C07,1,76,Line,-52.0000001,-9.999999955591079e-08,-18.0000001,-51.9999999,1.000000004440892e-07,20.0000001
C07,1,77,Line,-52.0000001,-9.999999955591079e-08,19.9999999,-35.9999999,1.000000004440892e-07,20.0000001
C07,1,78,Line,-36.0000001,-9.999999955591079e-08,18.9999999,-35.9999999,1.000000004440892e-07,20.0000001
C07,1,79,Circle,-36.0000001,-1e-07,15.535898284862185,-33.99999989999989,1e-07,19.0000001
C07,1,80,Line,-34.0000001,-1e-07,15.535898284862002,-33.9999999,1e-07,20.0000001
C07,1,81,Circle,-36.0000001,-1e-07,19.9999999,-33.9999999,1e-07,22.0000001
C07,1,82,Line,-52.0000001,-1e-07,21.9999999,-35.9999999,1e-07,22.0000001
C07,1,83,Circle,-54.0000001,-1e-07,19.9999999,-51.9999999,1e-07,22.0000001
C07,1,84,Line,-54.0000001,-1e-07,-18.0000001,-53.9999999,1e-07,20.0000001
C07,1,85,Circle,-17.350000100000003,-1e-07,6.6499999,-14.649999900000001,1e-07,9.350000099999999
C07,1,86,Circle,-17.350000100000003,-1e-07,-9.350000099999999,-14.649999900000001,1e-07,-6.6499999
C07,1,87,Circle,-5.650000100000001,-1e-07,4.349999899999999,5.650000100000001,1e-07,15.6500001
C07,1,88,Circle,14.649999900000001,-1e-07,6.6499999,17.350000100000003,1e-07,9.350000099999999
C07,1,89,Circle,-5.650000100000001,-1e-07,-15.6500001,5.650000100000001,1e-07,-4.349999899999999
C07,1,90,Circle,14.649999900000001,-1e-07,-9.350000099999999,17.350000100000003,1e-07,-6.6499999
C07,1,91,Line,-54.0000001,-1e-07,-18.0000001,-53.9999999,8.5250001,-17.9999999
C07,1,92,Circle,-54.0000001,8.524999900000001,-20.0000001,-51.9999999,8.5250001,-17.9999999
C07,1,93,Line,-54.0000001,8.524999900000001,-18.0000001,-53.9999999,8.5250001,20.0000001
C07,1,94,Circle,-54.0000001,8.524999900000001,19.9999999,-51.9999999,8.5250001,22.0000001
C07,1,95,Line,-52.0000001,8.524999900000001,21.9999999,-35.9999999,8.5250001,22.0000001
C07,1,96,Circle,-36.0000001,8.524999900000001,19.9999999,-33.9999999,8.5250001,22.0000001
C07,1,97,Line,-34.0000001,8.524999900000001,-8.0000001,-33.9999999,8.5250001,20.0000001
C07,1,98,Circle,-34.0000001,8.524999900000001,-10.0000001,-31.9999999,8.5250001,-7.9999999
C07,1,99,Line,-32.0000001,8.524999900000001,-10.0000001,-25.9999999,8.5250001,-9.9999999
C07,1,100,Circle,-26.0000001,8.524999900000001,-10.0000001,-23.9999999,8.5250001,-7.9999999
C07,1,101,Line,-24.0000001,8.524999900000001,-8.0000001,-23.9999999,8.5250001,18.0000001
C07,1,102,Circle,-24.0000001,8.524999900000001,17.9999999,-23.499999900000148,8.5250001,19.32287575553213
C07,1,103,Line,-23.5000001,8.524999900000001,-20.0000001,-23.4999999,8.5250001,19.322875755532003
C07,1,104,Circle,-50.200000100000004,8.524999900000001,-19.2000001,-48.1999999,8.5250001,-17.199999899999998
C07,1,105,Line,-48.200000100000004,8.524999900000001,-19.2000001,-39.799999899999996,8.5250001,-19.199999899999998
C07,1,106,Circle,-39.8000001,8.524999900000001,-19.2000001,-37.799999899999996,8.5250001,-17.199999899999998
C07,1,107,Line,-37.8000001,8.524999900000001,-17.2000001,-37.799999899999996,8.5250001,19.200000099999997
C07,1,108,Circle,-39.8000001,8.524999900000001,19.199999899999998,-37.799999899999996,8.5250001,21.2000001
C07,1,109,Line,-48.200000100000004,8.524999900000001,21.199999899999998,-39.799999899999996,8.5250001,21.2000001
C07,1,110,Circle,-50.200000100000004,8.524999900000001,19.199999899999998,-48.1999999,8.5250001,21.2000001
C07,1,111,Line,-50.200000100000004,8.524999900000001,-17.2000001,-50.1999999,8.5250001,19.200000099999997
C07,1,112,Line,-23.5000001,8.524999900000001,19.322875555531997,-23.4999999,9.5250001,19.322875755532
C07,1,113,Line,-22.0000001,-1e-07,19.9999999,-21.9999999,9.5250001,20.0000001
C07,1,114,Line,-24.0000001,-1e-07,17.9999999,-23.9999999,8.5250001,18.0000001
C07,1,115,Line,21.9999999,-1e-07,19.9999999,22.0000001,9.5250001,20.0000001
C07,1,116,Line,23.9999999,-1e-07,17.9999999,24.0000001,8.5250001,18.0000001
C07,1,117,Line,-16.0000001,-1e-07,9.3499999,-15.9999999,9.5250001,9.350000099999999
C07,1,118,Line,-16.0000001,-1e-07,-6.650000100000001,-15.9999999,9.5250001,-6.6499999
C07,1,119,Line,-1.0000000067355574e-07,2.8999999,12.7499999,9.999999932644425e-08,9.5250001,12.7500001
C07,1,120,Circle,-2.7500001,2.8999999,7.2499999,2.7500001,2.9000000999999997,12.7500001
C07,1,121,Line,15.9999999,-1e-07,9.3499999,16.0000001,9.5250001,9.350000099999999
C07,1,122,Line,-1.0000000067355574e-07,2.8999999,-7.2500001,9.999999932644425e-08,9.5250001,-7.2499999
C07,1,123,Circle,-2.7500001,2.8999999,-12.7500001,2.7500001,2.9000000999999997,-7.2499999
C07,1,124,Line,15.9999999,-1e-07,-6.650000100000001,16.0000001,9.5250001,-6.6499999
C07,1,125,Line,53.9999999,-1e-07,19.9999999,54.0000001,8.5250001,20.0000001
C07,1,126,Line,23.9999999,-1e-07,-8.0000001,24.0000001,8.5250001,-7.9999999
C07,1,127,Line,23.9999999,-1e-07,-8.0000001,24.0000001,1e-07,15.0000001
C07,1,128,Line,51.9999999,-1e-07,21.9999999,52.0000001,8.5250001,22.0000001
C07,1,129,Circle,23.9999999,-1e-07,-10.0000001,26.0000001,1e-07,-7.9999999
C07,1,130,Line,25.9999999,-1e-07,-10.0000001,26.0000001,8.5250001,-9.9999999
C07,1,131,Line,35.9999999,-1e-07,21.9999999,36.0000001,8.5250001,22.0000001
C07,1,132,Line,31.9999999,-1e-07,-10.0000001,32.0000001,8.5250001,-9.9999999
C07,1,133,Line,25.9999999,-1e-07,-10.0000001,32.0000001,1e-07,-9.9999999
C07,1,134,Line,33.9999999,-1e-07,19.9999999,34.0000001,8.5250001,20.0000001
C07,1,135,Circle,31.9999999,-1e-07,-10.0000001,34.0000001,1e-07,-7.9999999
C07,1,136,Line,33.9999999,-1e-07,-8.0000001,34.0000001,8.5250001,-7.9999999
C07,1,137,Line,33.9999999,-1e-07,-8.0000001,34.0000001,1e-07,15.535898484861999
C07,1,138,Line,39.799999899999996,8.004999900000001,-19.2000001,39.8000001,8.5250001,-19.199999899999998
C07,1,139,Circle,37.799999899999996,8.004999900000001,-19.2000001,39.8000001,8.0050001,-17.199999899999998
C07,1,140,Line,37.799999899999996,8.004999900000001,-17.2000001,37.8000001,8.5250001,-17.199999899999998
C07,1,141,Line,37.799999899999996,8.004999900000001,19.199999899999998,37.8000001,8.5250001,19.2000001
C07,1,142,Line,37.799999899999996,8.004999900000001,-17.2000001,37.8000001,8.0050001,19.2000001
C07,1,143,Circle,37.799999899999996,8.004999900000001,19.199999899999998,39.8000001,8.0050001,21.2000001
C07,1,144,Line,39.799999899999996,8.004999900000001,21.199999899999998,39.8000001,8.5250001,21.2000001
C07,1,145,Line,39.799999899999996,8.004999900000001,21.199999899999998,48.200000100000004,8.0050001,21.2000001
C07,1,146,Line,48.1999999,8.004999900000001,21.199999899999998,48.200000100000004,8.5250001,21.2000001
C07,1,147,Circle,48.1999999,8.004999900000001,19.199999899999998,50.200000100000004,8.0050001,21.2000001
C07,1,148,Line,50.1999999,8.004999900000001,19.199999899999998,50.200000100000004,8.5250001,19.2000001
C07,1,149,Line,50.1999999,8.004999900000001,-17.2000001,50.200000100000004,8.0050001,19.2000001
C07,1,150,Line,50.1999999,8.004999900000001,-17.2000001,50.200000100000004,8.5250001,-17.199999899999998
C07,1,151,Circle,48.1999999,8.004999900000001,-19.2000001,50.200000100000004,8.0050001,-17.199999899999998
C07,1,152,Line,48.1999999,8.004999900000001,-19.2000001,48.200000100000004,8.5250001,-19.199999899999998
C07,1,153,Line,39.799999899999996,8.004999900000001,-19.2000001,48.200000100000004,8.0050001,-19.199999899999998
C07,1,154,Line,-54.0000001,-1e-07,19.9999999,-53.9999999,8.5250001,20.0000001
C07,1,155,Line,-52.0000001,-1e-07,21.9999999,-51.9999999,8.5250001,22.0000001
C07,1,156,Line,-36.0000001,-1e-07,21.9999999,-35.9999999,8.5250001,22.0000001
C07,1,157,Line,-34.0000001,-1e-07,19.9999999,-33.9999999,8.5250001,20.0000001
C07,1,158,Line,-34.0000001,-1e-07,-8.0000001,-33.9999999,8.5250001,-7.9999999
C07,1,159,Line,-34.0000001,-1e-07,-8.0000001,-33.9999999,1e-07,15.535898484862
C07,1,160,Circle,-34.000000099999895,-1e-07,14.9999999,-31.9999999,1e-07,15.535898484862184
C07,1,161,Circle,-36.0000001,-2.0000001000000003,18.9999999,-33.9999999,1e-07,19.0000001
C07,1,162,Circle,-34.0000001,-2.0000001,16.9999999,-31.9999999,-1.9999999,19.0000001
C07,1,163,Circle,-32.0000001,-2.0000001,14.9999999,-31.9999999,1e-07,17.0000001
C07,1,164,Circle,-36.0000001,-2.0000001,19.9999999,-33.9999999,1e-07,20.0000001
C07,1,165,Line,-34.0000001,-2.0000001,18.9999999,-33.9999999,-1.9999999,20.0000001
C07,1,166,Circle,-36.0000001,-2.0000001,19.9999999,-35.9999999,1e-07,22.0000001
C07,1,167,Circle,-52.0000001,-2.0000001,19.9999999,-51.9999999,1e-07,22.0000001
C07,1,168,Line,-52.0000001,-2.0000001,21.9999999,-35.9999999,-1.9999999,22.0000001
C07,1,169,Circle,-54.0000001,-2.0000001,19.9999999,-51.9999999,1e-07,20.0000001
C07,1,170,Circle,-54.0000001,-2.0000001,-18.0000001,-51.9999999,1e-07,-17.9999999
C07,1,171,Line,-54.0000001,-2.0000001,-18.0000001,-53.9999999,-1.9999999,20.0000001
C07,1,172,Circle,-52.0000001,-2.0000001,-20.0000001,-51.9999999,1e-07,-17.9999999
C07,1,173,Circle,-14.0000001,-2.0000001,-20.0000001,-13.9999999,1e-07,-17.9999999
C07,1,174,Line,-52.0000001,-2.0000001,-20.0000001,-13.9999999,-1.9999999,-19.9999999
C07,1,175,Line,-12.0000001,-2.0000001,-18.0000001,-11.9999999,-1.9999999,15.0000001
C07,1,176,Circle,-14.0000001,-2.0000001,-18.0000001,-11.9999999,1e-07,-17.9999999
C07,1,177,BSpline,-14.00000010149505,-0.09212169866116039,-9.661324874079051,-13.39999989850495,1.0149505061504339e-07,-6.3386751259209495
C07,1,178,BSpline,-14.000000101495052,-0.09212169866116211,6.338675125920948,-13.399999898504948,1.014950523354969e-07,9.661324874079053
C07,1,179,Circle,-14.0000001,-2.0000001,14.9999999,-11.9999999,1e-07,15.0000001
C07,1,180,Line,-16.0000001,-15.8750001,-5.400000100000001,-15.9999999,1e-07,-5.3999999
C07,1,181,Circle,-18.600000100000003,-15.8750001,-10.600000099999999,-13.399999900000001,-15.8749999,-5.3999999
C07,1,182,Line,-16.0000001,-15.8750001,10.5999999,-15.9999999,1e-07,10.600000099999999
C07,1,183,Circle,-18.600000100000003,-15.8750001,5.3999999,-13.399999900000001,-15.8749999,10.600000099999999
C07,1,184,Circle,-14.0000001,-2.0000001,14.9999999,-13.9999999,1e-07,17.0000001
C07,1,185,Line,-32.0000001,-9.999999955591079e-08,14.9999999,-23.9999999,1.000000004440892e-07,15.0000001
C07,1,186,Line,-32.0000001,-2.0000001,16.9999999,-13.9999999,-1.9999999,17.0000001
C07,1,187,Line,-24.0000001,-1e-07,-8.0000001,-23.9999999,1e-07,15.0000001
C07,1,188,Line,-24.0000001,-1e-07,-8.0000001,-23.9999999,8.5250001,-7.9999999
C07,1,189,Circle,31.9999999,-2.0000001000000003,14.9999999,32.0000001,1e-07,17.0000001
C07,1,190,Line,23.9999999,-9.999999955591079e-08,14.9999999,32.0000001,1.000000004440892e-07,15.0000001
C07,1,191,Circle,13.9999999,-2.0000001,14.9999999,14.0000001,1e-07,17.0000001
C07,1,192,Line,13.9999999,-2.0000001,16.9999999,32.0000001,-1.9999999,17.0000001
C07,1,193,Line,11.9999999,-2.0000001,-18.0000001,12.0000001,-1.9999999,15.0000001
C07,1,194,Circle,11.9999999,-2.0000001,14.9999999,14.0000001,1e-07,15.0000001
C07,1,195,BSpline,13.39999989850388,-0.09212169866222915,6.338675125919881,14.00000010149612,1.0149611937093572e-07,9.66132487408012
C07,1,196,BSpline,13.399999898503882,-0.09212169866222743,-9.661324874080119,14.000000101496118,1.0149611765048112e-07,-6.338675125919883
C07,1,197,Circle,11.9999999,-2.0000001,-18.0000001,14.0000001,1e-07,-17.9999999
C07,1,198,Line,15.9999999,-15.8750001,10.5999999,16.0000001,1e-07,10.600000099999999
C07,1,199,Circle,13.399999900000001,-15.8750001,5.3999999,18.600000100000003,-15.8749999,10.600000099999999
C07,1,200,Line,15.9999999,-15.8750001,-5.400000100000001,16.0000001,1e-07,-5.3999999
C07,1,201,Circle,13.399999900000001,-15.8750001,-10.600000099999999,18.600000100000003,-15.8749999,-5.3999999
C07,1,202,Circle,13.9999999,-2.0000001,-20.0000001,14.0000001,1e-07,-17.9999999
C07,1,203,Circle,51.9999999,-2.0000001,-20.0000001,52.0000001,1e-07,-17.9999999
C07,1,204,Line,13.9999999,-2.0000001,-20.0000001,52.0000001,-1.9999999,-19.9999999
C07,1,205,Circle,51.9999999,-2.0000001,-18.0000001,54.0000001,1e-07,-17.9999999
C07,1,206,Circle,51.9999999,-2.0000001,19.9999999,54.0000001,1e-07,20.0000001
C07,1,207,Line,53.9999999,-2.0000001,-18.0000001,54.0000001,-1.9999999,20.0000001
C07,1,208,Circle,51.9999999,-2.0000001,19.9999999,52.0000001,1e-07,22.0000001
C07,1,209,Circle,35.9999999,-2.0000001,19.9999999,36.0000001,1e-07,22.0000001
C07,1,210,Line,35.9999999,-2.0000001,21.9999999,52.0000001,-1.9999999,22.0000001
C07,1,211,Circle,33.9999999,-2.0000001,19.9999999,36.0000001,1e-07,20.0000001
C07,1,212,Circle,33.9999999,-2.0000001,18.9999999,36.0000001,1e-07,19.0000001
C07,1,213,Line,33.9999999,-2.0000001,18.9999999,34.0000001,-1.9999999,20.0000001
C07,1,214,Circle,31.9999999,-1e-07,14.9999999,34.000000099999895,1e-07,15.535898484862184
C07,1,215,Circle,31.9999999,-2.0000001,16.9999999,34.0000001,-1.9999999,19.0000001
C07,1,216,Line,-1.0000000138385087e-07,-1e-07,12.7499999,9.999999932644425e-08,2.9000001000000006,15.6500001
C07,1,217,Line,-1.0000000138385087e-07,-1e-07,-7.2500001,9.999999932644425e-08,2.9000001000000006,-4.349999899999999
C07,1,218,Circle,-26.0000001,-1e-07,-10.0000001,-23.9999999,1e-07,-7.9999999
C07,1,219,Line,-26.0000001,-1e-07,-10.0000001,-25.9999999,8.5250001,-9.9999999
C07,1,220,Line,-32.0000001,-1e-07,-10.0000001,-25.9999999,1e-07,-9.9999999
C07,1,221,Line,-32.0000001,-1e-07,-10.0000001,-31.9999999,8.5250001,-9.9999999
C07,1,222,Circle,-34.0000001,-1e-07,-10.0000001,-31.9999999,1e-07,-7.9999999
C07,1,223,Line,-48.200000100000004,8.004999900000001,-19.2000001,-48.1999999,8.5250001,-19.199999899999998
C07,1,224,Circle,-50.200000100000004,8.004999900000001,-19.2000001,-48.1999999,8.0050001,-17.199999899999998
C07,1,225,Line,-50.200000100000004,8.004999900000001,-17.2000001,-50.1999999,8.5250001,-17.199999899999998
C07,1,226,Line,-50.200000100000004,8.004999900000001,19.199999899999998,-50.1999999,8.5250001,19.2000001
C07,1,227,Line,-50.200000100000004,8.004999900000001,-17.2000001,-50.1999999,8.0050001,19.2000001
C07,1,228,Circle,-50.200000100000004,8.004999900000001,19.199999899999998,-48.1999999,8.0050001,21.2000001
C07,1,229,Line,-48.200000100000004,8.004999900000001,21.199999899999998,-48.1999999,8.5250001,21.2000001
C07,1,230,Line,-48.200000100000004,8.004999900000001,21.199999899999998,-39.799999899999996,8.0050001,21.2000001
C07,1,231,Line,-39.8000001,8.004999900000001,21.199999899999998,-39.799999899999996,8.5250001,21.2000001
C07,1,232,Circle,-39.8000001,8.004999900000001,19.199999899999998,-37.799999899999996,8.0050001,21.2000001
