quadrature_order,zone_id,volume_tag_diagnostic_only,quadrature_samples,wrong_or_zero_count,normalized_floor_fail_count,minimum_determinant,minimum_normalized_determinant,normalized_floor,actual_gmsh_tet10_quadrature_gate,full_reference_domain_positivity,warning
8,H3-SINGULAR-RIM-BACK,17,148866,0,0,0.0022735766218664167,0.017461683376853877,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
8,C07-PE-WEST-STRAIGHT,18,1908254,0,0,4.060961471427416e-06,0.00015521063252297603,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
8,C07-PE-NORTH-WEST-R2,19,156864,0,0,0.0009574891407909877,0.030614401373449045,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
8,C07-PE-EAST-STRAIGHT,20,1870801,0,0,3.938585767942876e-06,0.00011219744753039875,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
8,C07-PE-NORTH-EAST-R2,21,156950,0,0,0.0016055900890981113,0.03240091018762575,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
8,H2-SINGULAR-RIM-FRONT,22,150586,0,0,0.0012960088765467787,0.02180884294163781,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
8,H1-SINGULAR-RIM-FRONT,23,145426,0,0,0.0018751753046840815,0.021221443160165557,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
8,H4-SINGULAR-RIM-FRONT,24,151532,0,0,0.0023621264408924167,0.02001932411180205,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
8,H3-SINGULAR-RIM-FRONT,25,148350,0,0,0.0017800731116511582,0.020806261145496326,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
8,C07-PE-NORTH-STRAIGHT,26,583510,0,0,4.564513322633281e-06,9.355688550720757e-05,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
8,E2-SINGULAR-RIM-FRONT,27,207174,0,0,0.0023022613182399226,0.010046120725977423,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
8,E1-SINGULAR-RIM-FRONT,28,207518,0,0,0.002447359247749831,0.010046120728639184,1e-10,PASS,UNVERIFIED,"PRELIMINARY - PREREGISTERED FRONTAL TETRAHEDRALIZATION EVIDENCE ONLY - NOT APPROVED FOR PROCUREMENT, QUOTATION, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
