sheet,reference,terminal,pin_name,net,status
05_left_leg_rs485.kicad_sch,AX_L_KNEE_PITCH,1,GND,RS-LLEG_RET,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
05_left_leg_rs485.kicad_sch,AX_L_KNEE_PITCH,3,DATA+,RS-LLEG_DP,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
05_left_leg_rs485.kicad_sch,AX_L_KNEE_PITCH,4,DATA-,RS-LLEG_DN,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
05_left_leg_rs485.kicad_sch,AX_L_ANKLE_PITCH,2,VDD,RS-LLEG_VDD,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
05_left_leg_rs485.kicad_sch,AX_L_ANKLE_PITCH,1,GND,RS-LLEG_RET,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
05_left_leg_rs485.kicad_sch,AX_L_ANKLE_PITCH,3,DATA+,RS-LLEG_DP,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
05_left_leg_rs485.kicad_sch,AX_L_ANKLE_PITCH,4,DATA-,RS-LLEG_DN,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
05_left_leg_rs485.kicad_sch,AX_L_ANKLE_ROLL,2,VDD,RS-LLEG_VDD,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
05_left_leg_rs485.kicad_sch,AX_L_ANKLE_ROLL,1,GND,RS-LLEG_RET,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
05_left_leg_rs485.kicad_sch,AX_L_ANKLE_ROLL,3,DATA+,RS-LLEG_DP,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
05_left_leg_rs485.kicad_sch,AX_L_ANKLE_ROLL,4,DATA-,RS-LLEG_DN,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
06_right_leg_rs485.kicad_sch,PORT_RS_RLEG,LOG-RET,DATA REFERENCE,RS-RLEG_RET,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
06_right_leg_rs485.kicad_sch,PORT_RS_RLEG,LOG-DP,DATA+,RS-RLEG_DP,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
06_right_leg_rs485.kicad_sch,PORT_RS_RLEG,LOG-DN,DATA-,RS-RLEG_DN,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
06_right_leg_rs485.kicad_sch,PBR_RS_RLEG,LOG-IN,INTERRUPTED SOURCE,ACT_14V8_SAFE,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
06_right_leg_rs485.kicad_sch,PBR_RS_RLEG,LOG-OUT,PROTECTED VDD,RS-RLEG_VDD,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
06_right_leg_rs485.kicad_sch,PBR_RS_RLEG,LOG-RET-IN,SOURCE RETURN,ACT_0V_CONTROLLED,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
06_right_leg_rs485.kicad_sch,PBR_RS_RLEG,LOG-RET-OUT,BRANCH RETURN,RS-RLEG_RET,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
06_right_leg_rs485.kicad_sch,PBR_RS_RLEG,LOG-TLM,BRANCH TELEMETRY,TLM_RS-RLEG,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
06_right_leg_rs485.kicad_sch,AX_R_HIP_YAW,2,VDD,RS-RLEG_VDD,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
06_right_leg_rs485.kicad_sch,AX_R_HIP_YAW,1,GND,RS-RLEG_RET,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
06_right_leg_rs485.kicad_sch,AX_R_HIP_YAW,3,DATA+,RS-RLEG_DP,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
06_right_leg_rs485.kicad_sch,AX_R_HIP_YAW,4,DATA-,RS-RLEG_DN,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
06_right_leg_rs485.kicad_sch,AX_R_HIP_ROLL,2,VDD,RS-RLEG_VDD,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
06_right_leg_rs485.kicad_sch,AX_R_HIP_ROLL,1,GND,RS-RLEG_RET,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
06_right_leg_rs485.kicad_sch,AX_R_HIP_ROLL,3,DATA+,RS-RLEG_DP,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
06_right_leg_rs485.kicad_sch,AX_R_HIP_ROLL,4,DATA-,RS-RLEG_DN,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
06_right_leg_rs485.kicad_sch,AX_R_HIP_PITCH,2,VDD,RS-RLEG_VDD,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
06_right_leg_rs485.kicad_sch,AX_R_HIP_PITCH,1,GND,RS-RLEG_RET,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
06_right_leg_rs485.kicad_sch,AX_R_HIP_PITCH,3,DATA+,RS-RLEG_DP,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
06_right_leg_rs485.kicad_sch,AX_R_HIP_PITCH,4,DATA-,RS-RLEG_DN,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
06_right_leg_rs485.kicad_sch,AX_R_KNEE_PITCH,2,VDD,RS-RLEG_VDD,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
06_right_leg_rs485.kicad_sch,AX_R_KNEE_PITCH,1,GND,RS-RLEG_RET,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
06_right_leg_rs485.kicad_sch,AX_R_KNEE_PITCH,3,DATA+,RS-RLEG_DP,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
06_right_leg_rs485.kicad_sch,AX_R_KNEE_PITCH,4,DATA-,RS-RLEG_DN,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
06_right_leg_rs485.kicad_sch,AX_R_ANKLE_PITCH,2,VDD,RS-RLEG_VDD,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
06_right_leg_rs485.kicad_sch,AX_R_ANKLE_PITCH,1,GND,RS-RLEG_RET,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
06_right_leg_rs485.kicad_sch,AX_R_ANKLE_PITCH,3,DATA+,RS-RLEG_DP,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
06_right_leg_rs485.kicad_sch,AX_R_ANKLE_PITCH,4,DATA-,RS-RLEG_DN,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
06_right_leg_rs485.kicad_sch,AX_R_ANKLE_ROLL,2,VDD,RS-RLEG_VDD,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
06_right_leg_rs485.kicad_sch,AX_R_ANKLE_ROLL,1,GND,RS-RLEG_RET,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
06_right_leg_rs485.kicad_sch,AX_R_ANKLE_ROLL,3,DATA+,RS-RLEG_DP,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
06_right_leg_rs485.kicad_sch,AX_R_ANKLE_ROLL,4,DATA-,RS-RLEG_DN,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
07_left_arm_rs485.kicad_sch,PORT_RS_LARM,LOG-RET,DATA REFERENCE,RS-LARM_RET,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
07_left_arm_rs485.kicad_sch,PORT_RS_LARM,LOG-DP,DATA+,RS-LARM_DP,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
07_left_arm_rs485.kicad_sch,PORT_RS_LARM,LOG-DN,DATA-,RS-LARM_DN,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
07_left_arm_rs485.kicad_sch,PBR_RS_LARM,LOG-IN,INTERRUPTED SOURCE,ACT_14V8_SAFE,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
07_left_arm_rs485.kicad_sch,PBR_RS_LARM,LOG-OUT,PROTECTED VDD,RS-LARM_VDD,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
07_left_arm_rs485.kicad_sch,PBR_RS_LARM,LOG-RET-IN,SOURCE RETURN,ACT_0V_CONTROLLED,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
07_left_arm_rs485.kicad_sch,PBR_RS_LARM,LOG-RET-OUT,BRANCH RETURN,RS-LARM_RET,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
07_left_arm_rs485.kicad_sch,PBR_RS_LARM,LOG-TLM,BRANCH TELEMETRY,TLM_RS-LARM,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
07_left_arm_rs485.kicad_sch,AX_L_SHOULDER_PITCH,2,VDD,RS-LARM_VDD,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
07_left_arm_rs485.kicad_sch,AX_L_SHOULDER_PITCH,1,GND,RS-LARM_RET,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
07_left_arm_rs485.kicad_sch,AX_L_SHOULDER_PITCH,3,DATA+,RS-LARM_DP,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
07_left_arm_rs485.kicad_sch,AX_L_SHOULDER_PITCH,4,DATA-,RS-LARM_DN,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
07_left_arm_rs485.kicad_sch,AX_L_SHOULDER_ROLL,2,VDD,RS-LARM_VDD,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
07_left_arm_rs485.kicad_sch,AX_L_SHOULDER_ROLL,1,GND,RS-LARM_RET,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
07_left_arm_rs485.kicad_sch,AX_L_SHOULDER_ROLL,3,DATA+,RS-LARM_DP,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
07_left_arm_rs485.kicad_sch,AX_L_SHOULDER_ROLL,4,DATA-,RS-LARM_DN,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
07_left_arm_rs485.kicad_sch,AX_L_ELBOW_PITCH,2,VDD,RS-LARM_VDD,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
07_left_arm_rs485.kicad_sch,AX_L_ELBOW_PITCH,1,GND,RS-LARM_RET,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
07_left_arm_rs485.kicad_sch,AX_L_ELBOW_PITCH,3,DATA+,RS-LARM_DP,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
07_left_arm_rs485.kicad_sch,AX_L_ELBOW_PITCH,4,DATA-,RS-LARM_DN,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
08_right_arm_rs485.kicad_sch,PORT_RS_RARM,LOG-RET,DATA REFERENCE,RS-RARM_RET,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
08_right_arm_rs485.kicad_sch,PORT_RS_RARM,LOG-DP,DATA+,RS-RARM_DP,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
08_right_arm_rs485.kicad_sch,PORT_RS_RARM,LOG-DN,DATA-,RS-RARM_DN,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
08_right_arm_rs485.kicad_sch,PBR_RS_RARM,LOG-IN,INTERRUPTED SOURCE,ACT_14V8_SAFE,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
08_right_arm_rs485.kicad_sch,PBR_RS_RARM,LOG-OUT,PROTECTED VDD,RS-RARM_VDD,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
08_right_arm_rs485.kicad_sch,PBR_RS_RARM,LOG-RET-IN,SOURCE RETURN,ACT_0V_CONTROLLED,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
08_right_arm_rs485.kicad_sch,PBR_RS_RARM,LOG-RET-OUT,BRANCH RETURN,RS-RARM_RET,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
08_right_arm_rs485.kicad_sch,PBR_RS_RARM,LOG-TLM,BRANCH TELEMETRY,TLM_RS-RARM,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
08_right_arm_rs485.kicad_sch,AX_R_SHOULDER_PITCH,2,VDD,RS-RARM_VDD,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
08_right_arm_rs485.kicad_sch,AX_R_SHOULDER_PITCH,1,GND,RS-RARM_RET,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
08_right_arm_rs485.kicad_sch,AX_R_SHOULDER_PITCH,3,DATA+,RS-RARM_DP,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
08_right_arm_rs485.kicad_sch,AX_R_SHOULDER_PITCH,4,DATA-,RS-RARM_DN,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
08_right_arm_rs485.kicad_sch,AX_R_SHOULDER_ROLL,2,VDD,RS-RARM_VDD,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
08_right_arm_rs485.kicad_sch,AX_R_SHOULDER_ROLL,1,GND,RS-RARM_RET,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
08_right_arm_rs485.kicad_sch,AX_R_SHOULDER_ROLL,3,DATA+,RS-RARM_DP,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
08_right_arm_rs485.kicad_sch,AX_R_SHOULDER_ROLL,4,DATA-,RS-RARM_DN,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
08_right_arm_rs485.kicad_sch,AX_R_ELBOW_PITCH,2,VDD,RS-RARM_VDD,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
08_right_arm_rs485.kicad_sch,AX_R_ELBOW_PITCH,1,GND,RS-RARM_RET,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
08_right_arm_rs485.kicad_sch,AX_R_ELBOW_PITCH,3,DATA+,RS-RARM_DP,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
08_right_arm_rs485.kicad_sch,AX_R_ELBOW_PITCH,4,DATA-,RS-RARM_DN,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
09_waist_rs485.kicad_sch,PORT_RS_WAIST,LOG-RET,DATA REFERENCE,RS-WAIST_RET,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
09_waist_rs485.kicad_sch,PORT_RS_WAIST,LOG-DP,DATA+,RS-WAIST_DP,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
09_waist_rs485.kicad_sch,PORT_RS_WAIST,LOG-DN,DATA-,RS-WAIST_DN,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
09_waist_rs485.kicad_sch,PBR_RS_WAIST,LOG-IN,INTERRUPTED SOURCE,ACT_14V8_SAFE,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
09_waist_rs485.kicad_sch,PBR_RS_WAIST,LOG-OUT,PROTECTED VDD,RS-WAIST_VDD,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
09_waist_rs485.kicad_sch,PBR_RS_WAIST,LOG-RET-IN,SOURCE RETURN,ACT_0V_CONTROLLED,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
09_waist_rs485.kicad_sch,PBR_RS_WAIST,LOG-RET-OUT,BRANCH RETURN,RS-WAIST_RET,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
09_waist_rs485.kicad_sch,PBR_RS_WAIST,LOG-TLM,BRANCH TELEMETRY,TLM_RS-WAIST,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
09_waist_rs485.kicad_sch,AX_WAIST_YAW,2,VDD,RS-WAIST_VDD,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
09_waist_rs485.kicad_sch,AX_WAIST_YAW,1,GND,RS-WAIST_RET,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
09_waist_rs485.kicad_sch,AX_WAIST_YAW,3,DATA+,RS-WAIST_DP,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
09_waist_rs485.kicad_sch,AX_WAIST_YAW,4,DATA-,RS-WAIST_DN,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
10_left_distal_ttl.kicad_sch,PORT_TTL_LDIST,LOG-RET,DATA REFERENCE,TTL-LDIST_RET,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
10_left_distal_ttl.kicad_sch,PORT_TTL_LDIST,LOG-DATA,HALF-DUPLEX DATA,TTL-LDIST_DATA,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
10_left_distal_ttl.kicad_sch,PBR_TTL_LDIST,LOG-IN,INTERRUPTED SOURCE,ACT_12V_SAFE,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
10_left_distal_ttl.kicad_sch,PBR_TTL_LDIST,LOG-OUT,PROTECTED VDD,TTL-LDIST_VDD,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
10_left_distal_ttl.kicad_sch,PBR_TTL_LDIST,LOG-RET-IN,SOURCE RETURN,ACT_0V_CONTROLLED,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
10_left_distal_ttl.kicad_sch,PBR_TTL_LDIST,LOG-RET-OUT,BRANCH RETURN,TTL-LDIST_RET,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
10_left_distal_ttl.kicad_sch,PBR_TTL_LDIST,LOG-TLM,BRANCH TELEMETRY,TLM_TTL-LDIST,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
10_left_distal_ttl.kicad_sch,AX_L_WRIST_ROTATION,2,VDD,TTL-LDIST_VDD,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
10_left_distal_ttl.kicad_sch,AX_L_WRIST_ROTATION,1,GND,TTL-LDIST_RET,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
10_left_distal_ttl.kicad_sch,AX_L_WRIST_ROTATION,3,DATA,TTL-LDIST_DATA,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
10_left_distal_ttl.kicad_sch,AX_L_GRIPPER,2,VDD,TTL-LDIST_VDD,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
10_left_distal_ttl.kicad_sch,AX_L_GRIPPER,1,GND,TTL-LDIST_RET,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
10_left_distal_ttl.kicad_sch,AX_L_GRIPPER,3,DATA,TTL-LDIST_DATA,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
11_right_distal_ttl.kicad_sch,PORT_TTL_RDIST,LOG-RET,DATA REFERENCE,TTL-RDIST_RET,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
11_right_distal_ttl.kicad_sch,PORT_TTL_RDIST,LOG-DATA,HALF-DUPLEX DATA,TTL-RDIST_DATA,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
11_right_distal_ttl.kicad_sch,PBR_TTL_RDIST,LOG-IN,INTERRUPTED SOURCE,ACT_12V_SAFE,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
11_right_distal_ttl.kicad_sch,PBR_TTL_RDIST,LOG-OUT,PROTECTED VDD,TTL-RDIST_VDD,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
11_right_distal_ttl.kicad_sch,PBR_TTL_RDIST,LOG-RET-IN,SOURCE RETURN,ACT_0V_CONTROLLED,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
11_right_distal_ttl.kicad_sch,PBR_TTL_RDIST,LOG-RET-OUT,BRANCH RETURN,TTL-RDIST_RET,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
11_right_distal_ttl.kicad_sch,PBR_TTL_RDIST,LOG-TLM,BRANCH TELEMETRY,TLM_TTL-RDIST,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
11_right_distal_ttl.kicad_sch,AX_R_WRIST_ROTATION,2,VDD,TTL-RDIST_VDD,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
11_right_distal_ttl.kicad_sch,AX_R_WRIST_ROTATION,1,GND,TTL-RDIST_RET,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
11_right_distal_ttl.kicad_sch,AX_R_WRIST_ROTATION,3,DATA,TTL-RDIST_DATA,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
11_right_distal_ttl.kicad_sch,AX_R_GRIPPER,2,VDD,TTL-RDIST_VDD,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
11_right_distal_ttl.kicad_sch,AX_R_GRIPPER,1,GND,TTL-RDIST_RET,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
11_right_distal_ttl.kicad_sch,AX_R_GRIPPER,3,DATA,TTL-RDIST_DATA,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
12_head_ttl_sensors_hmi.kicad_sch,PORT_TTL_HEAD,LOG-RET,DATA REFERENCE,TTL-HEAD_RET,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
12_head_ttl_sensors_hmi.kicad_sch,PORT_TTL_HEAD,LOG-DATA,HALF-DUPLEX DATA,TTL-HEAD_DATA,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
12_head_ttl_sensors_hmi.kicad_sch,PBR_TTL_HEAD,LOG-IN,INTERRUPTED SOURCE,ACT_12V_SAFE,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
12_head_ttl_sensors_hmi.kicad_sch,PBR_TTL_HEAD,LOG-OUT,PROTECTED VDD,TTL-HEAD_VDD,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
12_head_ttl_sensors_hmi.kicad_sch,PBR_TTL_HEAD,LOG-RET-IN,SOURCE RETURN,ACT_0V_CONTROLLED,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
12_head_ttl_sensors_hmi.kicad_sch,PBR_TTL_HEAD,LOG-RET-OUT,BRANCH RETURN,TTL-HEAD_RET,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
12_head_ttl_sensors_hmi.kicad_sch,PBR_TTL_HEAD,LOG-TLM,BRANCH TELEMETRY,TLM_TTL-HEAD,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
12_head_ttl_sensors_hmi.kicad_sch,AX_HEAD_PAN,2,VDD,TTL-HEAD_VDD,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
12_head_ttl_sensors_hmi.kicad_sch,AX_HEAD_PAN,1,GND,TTL-HEAD_RET,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
12_head_ttl_sensors_hmi.kicad_sch,AX_HEAD_PAN,3,DATA,TTL-HEAD_DATA,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
12_head_ttl_sensors_hmi.kicad_sch,AX_HEAD_TILT,2,VDD,TTL-HEAD_VDD,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
12_head_ttl_sensors_hmi.kicad_sch,AX_HEAD_TILT,1,GND,TTL-HEAD_RET,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
12_head_ttl_sensors_hmi.kicad_sch,AX_HEAD_TILT,3,DATA,TTL-HEAD_DATA,ACTUATOR-SIDE PINOUT VERIFIED - HARNESS AND CONTROLLER SIDE SELECTION REQUIRED
12_head_ttl_sensors_hmi.kicad_sch,CAM1,LOG-IPC,VISION IPC,HMI_SENSOR_IPC,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
12_head_ttl_sensors_hmi.kicad_sch,CAM2,LOG-IPC,VISION IPC,HMI_SENSOR_IPC,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
12_head_ttl_sensors_hmi.kicad_sch,HMI1,LOG-IPC,HMI IPC,HMI_SENSOR_IPC,SELECTION REQUIRED - LOGICAL CONNECTIVITY ONLY
