item_id,category,source_component,dynamic_link,candidate_material_or_model,density_screen_kg_m3,cad_volume_mm3,minimum_candidate_mass_kg,planning_candidate_mass_kg,maximum_candidate_mass_kg,placement_x_m,placement_y_m,placement_z_m,basis_and_limit,selection_state,warning
ACT-L_HIP_YAW,MANUFACTURER PUBLISHED ACTUATOR MASS,JMOD_L_HIP_YAW_ACTUATOR_VENDOR_CANDIDATE,L_hip_yaw_link,ROBOTIS XH540-W270-R,N/A,84589.528735,0.165000000,0.165000000,0.165000000,0.047471414,-0.000000000,0.349681668,"official published product mass; placement uses SHA-bound packaging BRep geometric centroid, not a published actuator CG",EVALUATION CANDIDATE; CONTINUOUS-DUTY AND WALKING SUITABILITY UNPROVED,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
ACT-L_HIP_ROLL,MANUFACTURER PUBLISHED ACTUATOR MASS,JMOD_L_HIP_ROLL_ACTUATOR_VENDOR_CANDIDATE,L_hip_roll_link,ROBOTIS XH540-W270-R,N/A,84589.528735,0.165000000,0.165000000,0.165000000,0.062500000,0.000681668,0.325006208,"official published product mass; placement uses SHA-bound packaging BRep geometric centroid, not a published actuator CG",EVALUATION CANDIDATE; CONTINUOUS-DUTY AND WALKING SUITABILITY UNPROVED,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
ACT-L_HIP_PITCH,MANUFACTURER PUBLISHED ACTUATOR MASS,JMOD_L_HIP_PITCH_ACTUATOR_VENDOR_CANDIDATE,L_thigh,ROBOTIS XH540-W270-R,N/A,84589.528735,0.165000000,0.165000000,0.165000000,0.063181668,0.000000000,0.305612902,"official published product mass; placement uses SHA-bound packaging BRep geometric centroid, not a published actuator CG",EVALUATION CANDIDATE; CONTINUOUS-DUTY AND WALKING SUITABILITY UNPROVED,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
ACT-L_KNEE_PITCH,MANUFACTURER PUBLISHED ACTUATOR MASS,JMOD_L_KNEE_PITCH_ACTUATOR_VENDOR_CANDIDATE,L_shin,ROBOTIS XH540-W270-R,N/A,84589.528735,0.165000000,0.165000000,0.165000000,0.063181668,0.000000000,0.246427037,"official published product mass; placement uses SHA-bound packaging BRep geometric centroid, not a published actuator CG",EVALUATION CANDIDATE; CONTINUOUS-DUTY AND WALKING SUITABILITY UNPROVED,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
ACT-L_ANKLE_PITCH,MANUFACTURER PUBLISHED ACTUATOR MASS,JMOD_L_ANKLE_PITCH_ACTUATOR_VENDOR_CANDIDATE,L_ankle_pitch_link,ROBOTIS XM430-W350-R,N/A,44894.794853,0.082000000,0.082000000,0.082000000,0.062891248,0.000000000,0.094834294,"official published product mass; placement uses SHA-bound packaging BRep geometric centroid, not a published actuator CG","REDUCED ANKLE CANDIDATE; CONTINUOUS-DUTY, BELT CAPACITY, THERMAL AND WALKING SUITABILITY UNPROVED","PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
ACT-L_ANKLE_ROLL,MANUFACTURER PUBLISHED ACTUATOR MASS,JMOD_L_ANKLE_ROLL_ACTUATOR_VENDOR_CANDIDATE,L_foot,ROBOTIS XM430-W350-R,N/A,44894.794853,0.082000000,0.082000000,0.082000000,0.062500000,0.000391248,0.073343878,"official published product mass; placement uses SHA-bound packaging BRep geometric centroid, not a published actuator CG","REDUCED ANKLE CANDIDATE; CONTINUOUS-DUTY, BELT CAPACITY, THERMAL AND WALKING SUITABILITY UNPROVED","PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
ACT-R_SHOULDER_PITCH,MANUFACTURER PUBLISHED ACTUATOR MASS,JMOD_R_SHOULDER_PITCH_ACTUATOR_VENDOR_CANDIDATE,R_shoulder_pitch_link,ROBOTIS XM430-W350-R,N/A,44894.794853,0.082000000,0.082000000,0.082000000,-0.089608752,0.042017722,0.578378671,"official published product mass; placement uses SHA-bound packaging BRep geometric centroid, not a published actuator CG","1.5:1 REDUCED WHOLE-BODY SHOULDER CANDIDATE; CONTINUOUS, DYNAMIC AND THERMAL PROOF REMAINS OPEN","PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
ACT-R_SHOULDER_ROLL,MANUFACTURER PUBLISHED ACTUATOR MASS,JMOD_R_SHOULDER_ROLL_ACTUATOR_VENDOR_CANDIDATE,R_upper_arm,ROBOTIS XM430-W350-R,N/A,44894.794853,0.082000000,0.082000000,0.082000000,-0.090000000,0.000391248,0.536360950,"official published product mass; placement uses SHA-bound packaging BRep geometric centroid, not a published actuator CG","1.5:1 REDUCED WHOLE-BODY SHOULDER CANDIDATE; CONTINUOUS, DYNAMIC AND THERMAL PROOF REMAINS OPEN","PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
ACT-R_ELBOW_PITCH,MANUFACTURER PUBLISHED ACTUATOR MASS,JMOD_R_ELBOW_PITCH_ACTUATOR_VENDOR_CANDIDATE,R_forearm,ROBOTIS XM430-W350-R,N/A,44894.794853,0.082000000,0.082000000,0.082000000,-0.076608752,0.000000000,0.433271814,"official published product mass; placement uses SHA-bound packaging BRep geometric centroid, not a published actuator CG","WHOLE-BODY P0.1 STATIC-LOAD CANDIDATE; CONTINUOUS, DYNAMIC AND THERMAL PROOF REMAINS OPEN","PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
ACT-R_WRIST_ROTATION,MANUFACTURER PUBLISHED ACTUATOR MASS,JMOD_R_WRIST_ROTATION_ACTUATOR_VENDOR_CANDIDATE,R_hand,ROBOTIS XC330-T288-T,N/A,15926.186780,0.023000000,0.023000000,0.023000000,-0.139925456,-0.000003274,0.328188048,"official published product mass; placement uses SHA-bound packaging BRep geometric centroid, not a published actuator CG","WHOLE-BODY STATIC-LOAD CANDIDATE; EXACT SUFFIX, DUTY, RAIL AND INTERFACE REMAIN OPEN","PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
ACT-R_GRIPPER,MANUFACTURER PUBLISHED ACTUATOR MASS,JMOD_R_GRIPPER_ACTUATOR_VENDOR_CANDIDATE,R_gripper,ROBOTIS XC330-T288-T,N/A,15926.186780,0.023000000,0.023000000,0.023000000,-0.133003274,-0.007791328,0.276053919,"official published product mass; placement uses SHA-bound packaging BRep geometric centroid, not a published actuator CG","WHOLE-BODY STATIC-LOAD CANDIDATE; EXACT SUFFIX, DUTY, RAIL AND INTERFACE REMAIN OPEN","PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
ACT-R_HIP_YAW,MANUFACTURER PUBLISHED ACTUATOR MASS,JMOD_R_HIP_YAW_ACTUATOR_VENDOR_CANDIDATE,R_hip_yaw_link,ROBOTIS XH540-W270-R,N/A,84589.528735,0.165000000,0.165000000,0.165000000,-0.077528586,-0.000000000,0.349681668,"official published product mass; placement uses SHA-bound packaging BRep geometric centroid, not a published actuator CG",EVALUATION CANDIDATE; CONTINUOUS-DUTY AND WALKING SUITABILITY UNPROVED,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
ACT-R_HIP_ROLL,MANUFACTURER PUBLISHED ACTUATOR MASS,JMOD_R_HIP_ROLL_ACTUATOR_VENDOR_CANDIDATE,R_hip_roll_link,ROBOTIS XH540-W270-R,N/A,84589.528735,0.165000000,0.165000000,0.165000000,-0.062500000,0.000681668,0.325006208,"official published product mass; placement uses SHA-bound packaging BRep geometric centroid, not a published actuator CG",EVALUATION CANDIDATE; CONTINUOUS-DUTY AND WALKING SUITABILITY UNPROVED,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
ACT-R_HIP_PITCH,MANUFACTURER PUBLISHED ACTUATOR MASS,JMOD_R_HIP_PITCH_ACTUATOR_VENDOR_CANDIDATE,R_thigh,ROBOTIS XH540-W270-R,N/A,84589.528735,0.165000000,0.165000000,0.165000000,-0.061818332,0.000000000,0.305612902,"official published product mass; placement uses SHA-bound packaging BRep geometric centroid, not a published actuator CG",EVALUATION CANDIDATE; CONTINUOUS-DUTY AND WALKING SUITABILITY UNPROVED,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
ACT-R_KNEE_PITCH,MANUFACTURER PUBLISHED ACTUATOR MASS,JMOD_R_KNEE_PITCH_ACTUATOR_VENDOR_CANDIDATE,R_shin,ROBOTIS XH540-W270-R,N/A,84589.528735,0.165000000,0.165000000,0.165000000,-0.061818332,0.000000000,0.246427037,"official published product mass; placement uses SHA-bound packaging BRep geometric centroid, not a published actuator CG",EVALUATION CANDIDATE; CONTINUOUS-DUTY AND WALKING SUITABILITY UNPROVED,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
ACT-R_ANKLE_PITCH,MANUFACTURER PUBLISHED ACTUATOR MASS,JMOD_R_ANKLE_PITCH_ACTUATOR_VENDOR_CANDIDATE,R_ankle_pitch_link,ROBOTIS XM430-W350-R,N/A,44894.794853,0.082000000,0.082000000,0.082000000,-0.062108752,0.000000000,0.094834294,"official published product mass; placement uses SHA-bound packaging BRep geometric centroid, not a published actuator CG","REDUCED ANKLE CANDIDATE; CONTINUOUS-DUTY, BELT CAPACITY, THERMAL AND WALKING SUITABILITY UNPROVED","PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
ACT-R_ANKLE_ROLL,MANUFACTURER PUBLISHED ACTUATOR MASS,JMOD_R_ANKLE_ROLL_ACTUATOR_VENDOR_CANDIDATE,R_foot,ROBOTIS XM430-W350-R,N/A,44894.794853,0.082000000,0.082000000,0.082000000,-0.062500000,0.000391248,0.073343878,"official published product mass; placement uses SHA-bound packaging BRep geometric centroid, not a published actuator CG","REDUCED ANKLE CANDIDATE; CONTINUOUS-DUTY, BELT CAPACITY, THERMAL AND WALKING SUITABILITY UNPROVED","PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
JHW-JMOD_HEAD_PAN_OUTPUT_SHAFT,JOINT HARDWARE CAD DENSITY SCREEN,JMOD_HEAD_PAN_OUTPUT_SHAFT,neck_pan_link,7075-T6/T651 ALUMINUM HOLLOW SHAFT DENSITY SCREEN,2810.0,661.415838,0.001858579,0.001858579,0.001858579,-0.000000000,-0.000000000,0.650000000,"candidate envelope volume times generic density; exact component geometry, voids, fits and received mass unverified",GROSS NO-OVERLAP-DEDUCTION SCREEN; NOT A SELECTED HARDWARE MASS,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
JHW-JMOD_HEAD_PAN_BEARING_B_RING,JOINT HARDWARE CAD DENSITY SCREEN,JMOD_HEAD_PAN_BEARING_B_RING,neck_pan_link,NSK 696 OPEN EVALUATION CANDIDATE PUBLISHED MASS,N/A,722.723390,0.003880000,0.003880000,0.003880000,-0.000000000,-0.000000000,0.663500000,"current official manufacturer catalogue mass; CAD is only the principal-dimension envelope; load direction, life, suffix, lubrication, fits, retention and received identity unverified",CATALOGUE EVALUATION CANDIDATE; APPLICATION SELECTION REQUIRED,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
JHW-JMOD_HEAD_PAN_INTERFACE_PLATE_B,JOINT HARDWARE CAD DENSITY SCREEN,JMOD_HEAD_PAN_INTERFACE_PLATE_B,neck_pan_link,ALUMINUM GEOMETRIC DENSITY SCREEN,2700.0,2548.605536,0.006881235,0.006881235,0.006881235,-0.000000000,-0.000000000,0.667500000,"candidate envelope volume times generic density; exact component geometry, voids, fits and received mass unverified",GROSS NO-OVERLAP-DEDUCTION SCREEN; NOT A SELECTED HARDWARE MASS,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
JHW-JMOD_HEAD_PAN_ACTUATOR_OUTPUT_COUPLER,JOINT HARDWARE CAD DENSITY SCREEN,JMOD_HEAD_PAN_ACTUATOR_OUTPUT_COUPLER,neck_pan_link,STEEL GEOMETRIC DENSITY SCREEN,7850.0,527.666929,0.004142185,0.004142185,0.004142185,-0.000000000,-0.000000000,0.632000000,"candidate envelope volume times generic density; exact component geometry, voids, fits and received mass unverified",GROSS NO-OVERLAP-DEDUCTION SCREEN; NOT A SELECTED HARDWARE MASS,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
JHW-JMOD_HEAD_TILT_OUTPUT_SHAFT,JOINT HARDWARE CAD DENSITY SCREEN,JMOD_HEAD_TILT_OUTPUT_SHAFT,head,7075-T6/T651 ALUMINUM HOLLOW SHAFT DENSITY SCREEN,2810.0,661.415838,0.001858579,0.001858579,0.001858579,0.000000000,0.000000000,0.690000000,"candidate envelope volume times generic density; exact component geometry, voids, fits and received mass unverified",GROSS NO-OVERLAP-DEDUCTION SCREEN; NOT A SELECTED HARDWARE MASS,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
JHW-JMOD_HEAD_TILT_BEARING_B_RING,JOINT HARDWARE CAD DENSITY SCREEN,JMOD_HEAD_TILT_BEARING_B_RING,head,NSK 696 OPEN EVALUATION CANDIDATE PUBLISHED MASS,N/A,722.723390,0.003880000,0.003880000,0.003880000,0.013500000,0.000000000,0.690000000,"current official manufacturer catalogue mass; CAD is only the principal-dimension envelope; load direction, life, suffix, lubrication, fits, retention and received identity unverified",CATALOGUE EVALUATION CANDIDATE; APPLICATION SELECTION REQUIRED,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
JHW-JMOD_HEAD_TILT_INTERFACE_PLATE_B,JOINT HARDWARE CAD DENSITY SCREEN,JMOD_HEAD_TILT_INTERFACE_PLATE_B,head,ALUMINUM GEOMETRIC DENSITY SCREEN,2700.0,2548.605536,0.006881235,0.006881235,0.006881235,0.017500000,-0.000000000,0.690000000,"candidate envelope volume times generic density; exact component geometry, voids, fits and received mass unverified",GROSS NO-OVERLAP-DEDUCTION SCREEN; NOT A SELECTED HARDWARE MASS,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
JHW-JMOD_HEAD_TILT_ACTUATOR_OUTPUT_COUPLER,JOINT HARDWARE CAD DENSITY SCREEN,JMOD_HEAD_TILT_ACTUATOR_OUTPUT_COUPLER,head,STEEL GEOMETRIC DENSITY SCREEN,7850.0,527.666929,0.004142185,0.004142185,0.004142185,-0.018000000,0.000000000,0.690000000,"candidate envelope volume times generic density; exact component geometry, voids, fits and received mass unverified",GROSS NO-OVERLAP-DEDUCTION SCREEN; NOT A SELECTED HARDWARE MASS,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
JHW-JMOD_WAIST_YAW_OUTPUT_SHAFT,JOINT HARDWARE CAD DENSITY SCREEN,JMOD_WAIST_YAW_OUTPUT_SHAFT,base_link,7075-T6/T651 ALUMINUM HOLLOW SHAFT DENSITY SCREEN,2810.0,5309.699363,0.014920255,0.014920255,0.014920255,-0.000000000,-0.000000000,0.425000000,"candidate envelope volume times generic density; exact component geometry, voids, fits and received mass unverified",GROSS NO-OVERLAP-DEDUCTION SCREEN; NOT A SELECTED HARDWARE MASS,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
JHW-JMOD_WAIST_YAW_BEARING_B_RING,JOINT HARDWARE CAD DENSITY SCREEN,JMOD_WAIST_YAW_BEARING_B_RING,base_link,NSK 6803 OPEN EVALUATION CANDIDATE PUBLISHED MASS,N/A,1465.710053,0.007000000,0.007000000,0.007000000,-0.000000000,-0.000000000,0.436500000,"current official manufacturer catalogue mass; CAD is only the principal-dimension envelope; load direction, life, suffix, lubrication, fits, retention and received identity unverified",CATALOGUE EVALUATION CANDIDATE; APPLICATION SELECTION REQUIRED,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
JHW-JMOD_WAIST_YAW_INTERFACE_PLATE_B,JOINT HARDWARE CAD DENSITY SCREEN,JMOD_WAIST_YAW_INTERFACE_PLATE_B,base_link,ALUMINUM GEOMETRIC DENSITY SCREEN,2700.0,16090.081829,0.043443221,0.043443221,0.043443221,0.000000000,0.000000000,0.441500000,"candidate envelope volume times generic density; exact component geometry, voids, fits and received mass unverified",GROSS NO-OVERLAP-DEDUCTION SCREEN; NOT A SELECTED HARDWARE MASS,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
JHW-JMOD_WAIST_YAW_ACTUATOR_OUTPUT_COUPLER,JOINT HARDWARE CAD DENSITY SCREEN,JMOD_WAIST_YAW_ACTUATOR_OUTPUT_COUPLER,base_link,STEEL GEOMETRIC DENSITY SCREEN,7850.0,5059.658119,0.039718316,0.039718316,0.039718316,0.000000000,0.000000000,0.403500000,"candidate envelope volume times generic density; exact component geometry, voids, fits and received mass unverified",GROSS NO-OVERLAP-DEDUCTION SCREEN; NOT A SELECTED HARDWARE MASS,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
JHW-JMOD_L_SHOULDER_PITCH_OUTPUT_SHAFT,JOINT HARDWARE CAD DENSITY SCREEN,JMOD_L_SHOULDER_PITCH_OUTPUT_SHAFT,L_shoulder_pitch_link,7075-T6/T651 ALUMINUM HOLLOW SHAFT DENSITY SCREEN,2810.0,2610.851991,0.007336494,0.007336494,0.007336494,0.090000000,0.000000000,0.590000000,"candidate envelope volume times generic density; exact component geometry, voids, fits and received mass unverified",GROSS NO-OVERLAP-DEDUCTION SCREEN; NOT A SELECTED HARDWARE MASS,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
JHW-JMOD_L_SHOULDER_PITCH_BEARING_A_RING,JOINT HARDWARE CAD DENSITY SCREEN,JMOD_L_SHOULDER_PITCH_BEARING_A_RING,L_shoulder_pitch_link,SKF 61900-2RS1 EVALUATION CANDIDATE PUBLISHED MASS,N/A,1771.104274,0.009000000,0.009000000,0.009000000,0.070000000,-0.000000000,0.590000000,"current official manufacturer catalogue mass; CAD is only the principal-dimension envelope; load direction, life, suffix, lubrication, fits, retention and received identity unverified",CATALOGUE EVALUATION CANDIDATE; APPLICATION SELECTION REQUIRED,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
JHW-JMOD_L_SHOULDER_PITCH_INTERFACE_PLATE_A,JOINT HARDWARE CAD DENSITY SCREEN,JMOD_L_SHOULDER_PITCH_INTERFACE_PLATE_A,L_shoulder_pitch_link,ALUMINUM GEOMETRIC DENSITY SCREEN,2700.0,6393.543559,0.017262568,0.017262568,0.017262568,0.065000000,-0.000000000,0.590000000,"candidate envelope volume times generic density; exact component geometry, voids, fits and received mass unverified",GROSS NO-OVERLAP-DEDUCTION SCREEN; NOT A SELECTED HARDWARE MASS,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
JHW-JMOD_L_SHOULDER_PITCH_BEARING_B_RING,JOINT HARDWARE CAD DENSITY SCREEN,JMOD_L_SHOULDER_PITCH_BEARING_B_RING,L_shoulder_pitch_link,SKF 61900-2RS1 EVALUATION CANDIDATE PUBLISHED MASS,N/A,1771.104274,0.009000000,0.009000000,0.009000000,0.110000000,-0.000000000,0.590000000,"current official manufacturer catalogue mass; CAD is only the principal-dimension envelope; load direction, life, suffix, lubrication, fits, retention and received identity unverified",CATALOGUE EVALUATION CANDIDATE; APPLICATION SELECTION REQUIRED,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
JHW-JMOD_L_SHOULDER_PITCH_INTERFACE_PLATE_B,JOINT HARDWARE CAD DENSITY SCREEN,JMOD_L_SHOULDER_PITCH_INTERFACE_PLATE_B,L_shoulder_pitch_link,ALUMINUM GEOMETRIC DENSITY SCREEN,2700.0,6393.543559,0.017262568,0.017262568,0.017262568,0.115000000,-0.000000000,0.590000000,"candidate envelope volume times generic density; exact component geometry, voids, fits and received mass unverified",GROSS NO-OVERLAP-DEDUCTION SCREEN; NOT A SELECTED HARDWARE MASS,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
JHW-JMOD_L_SHOULDER_PITCH_OUTPUT_PULLEY,JOINT HARDWARE CAD DENSITY SCREEN,JMOD_L_SHOULDER_PITCH_OUTPUT_PULLEY,L_shoulder_pitch_link,ALUMINUM GEOMETRIC DENSITY SCREEN,2700.0,7036.635178,0.018998915,0.018998915,0.018998915,0.090000000,-0.000000000,0.590000000,"candidate envelope volume times generic density; exact component geometry, voids, fits and received mass unverified",GROSS NO-OVERLAP-DEDUCTION SCREEN; NOT A SELECTED HARDWARE MASS,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
JHW-JMOD_L_SHOULDER_PITCH_MOTOR_PULLEY,JOINT HARDWARE CAD DENSITY SCREEN,JMOD_L_SHOULDER_PITCH_MOTOR_PULLEY,L_shoulder_pitch_link,ALUMINUM GEOMETRIC DENSITY SCREEN,2700.0,4238.221808,0.011443199,0.011443199,0.011443199,0.090000000,0.042017722,0.590000000,"candidate envelope volume times generic density; exact component geometry, voids, fits and received mass unverified",GROSS NO-OVERLAP-DEDUCTION SCREEN; NOT A SELECTED HARDWARE MASS,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
JHW-JMOD_L_SHOULDER_ROLL_OUTPUT_SHAFT,JOINT HARDWARE CAD DENSITY SCREEN,JMOD_L_SHOULDER_ROLL_OUTPUT_SHAFT,L_upper_arm,7075-T6/T651 ALUMINUM HOLLOW SHAFT DENSITY SCREEN,2810.0,2610.851991,0.007336494,0.007336494,0.007336494,0.090000000,-0.000000000,0.590000000,"candidate envelope volume times generic density; exact component geometry, voids, fits and received mass unverified",GROSS NO-OVERLAP-DEDUCTION SCREEN; NOT A SELECTED HARDWARE MASS,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
JHW-JMOD_L_SHOULDER_ROLL_BEARING_A_RING,JOINT HARDWARE CAD DENSITY SCREEN,JMOD_L_SHOULDER_ROLL_BEARING_A_RING,L_upper_arm,SKF 61900-2RS1 EVALUATION CANDIDATE PUBLISHED MASS,N/A,1771.104274,0.009000000,0.009000000,0.009000000,0.090000000,-0.020000000,0.590000000,"current official manufacturer catalogue mass; CAD is only the principal-dimension envelope; load direction, life, suffix, lubrication, fits, retention and received identity unverified",CATALOGUE EVALUATION CANDIDATE; APPLICATION SELECTION REQUIRED,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
JHW-JMOD_L_SHOULDER_ROLL_INTERFACE_PLATE_A,JOINT HARDWARE CAD DENSITY SCREEN,JMOD_L_SHOULDER_ROLL_INTERFACE_PLATE_A,L_upper_arm,ALUMINUM GEOMETRIC DENSITY SCREEN,2700.0,6393.543559,0.017262568,0.017262568,0.017262568,0.090000000,-0.025000000,0.590000000,"candidate envelope volume times generic density; exact component geometry, voids, fits and received mass unverified",GROSS NO-OVERLAP-DEDUCTION SCREEN; NOT A SELECTED HARDWARE MASS,"PRELIMINARY - CONFIGURATION AND PACKAGING CAD ONLY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, POWERED TESTING, MOTION, OR ENERGIZATION"
