guard_id,axis_id,guard_type,covers,internal_width_mm,internal_height_mm,wall_mm,material_candidate,joint_spanning,cad_solid,state,authority,warning
GD-R_HIP_YAW-LINK,R_HIP_YAW,RIGID LINK-LOCAL U-CHANNEL,6 direct branch pairs on rigid link; stops before axis,41.500,9.000,1.500,printed PA12 or machined polymer; selection required,NO,GD-R_HIP_YAW_LINK_GUARD,"DIMENSIONED CAD CANDIDATE; FASTENERS, ACCESS, IMPACT AND COLLISION OPEN","NO PROCUREMENT, FABRICATION, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
GD-R_HIP_YAW-FLEX,R_HIP_YAW,FLEXIBLE JOINT DRESS-PACK ENVELOPE,120-degree nominal arc for 6 independent CF130 pairs,41.500,9.000,1.500,corrugated TPU or textile dress-pack sleeve; selection required,YES - FLEXIBLE ONLY; NO RIGID SHELL ACROSS AXIS,GD-R_HIP_YAW_FLEX_GUARD,"DIMENSIONED NOMINAL ENVELOPE; CORRUGATION, ATTACHMENT, PINCH AND FATIGUE PROOF OPEN","NO PROCUREMENT, FABRICATION, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
GD-R_HIP_ROLL-LINK,R_HIP_ROLL,RIGID LINK-LOCAL U-CHANNEL,5 direct branch pairs on rigid link; stops before axis,35.000,9.000,1.500,printed PA12 or machined polymer; selection required,NO,GD-R_HIP_ROLL_LINK_GUARD,"DIMENSIONED CAD CANDIDATE; FASTENERS, ACCESS, IMPACT AND COLLISION OPEN","NO PROCUREMENT, FABRICATION, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
GD-R_HIP_ROLL-FLEX,R_HIP_ROLL,FLEXIBLE JOINT DRESS-PACK ENVELOPE,120-degree nominal arc for 5 independent CF130 pairs,35.000,9.000,1.500,corrugated TPU or textile dress-pack sleeve; selection required,YES - FLEXIBLE ONLY; NO RIGID SHELL ACROSS AXIS,GD-R_HIP_ROLL_FLEX_GUARD,"DIMENSIONED NOMINAL ENVELOPE; CORRUGATION, ATTACHMENT, PINCH AND FATIGUE PROOF OPEN","NO PROCUREMENT, FABRICATION, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
GD-R_HIP_PITCH-LINK,R_HIP_PITCH,RIGID LINK-LOCAL U-CHANNEL,4 direct branch pairs on rigid link; stops before axis,28.500,9.000,1.500,printed PA12 or machined polymer; selection required,NO,GD-R_HIP_PITCH_LINK_GUARD,"DIMENSIONED CAD CANDIDATE; FASTENERS, ACCESS, IMPACT AND COLLISION OPEN","NO PROCUREMENT, FABRICATION, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
GD-R_HIP_PITCH-FLEX,R_HIP_PITCH,FLEXIBLE JOINT DRESS-PACK ENVELOPE,120-degree nominal arc for 4 independent CF130 pairs,28.500,9.000,1.500,corrugated TPU or textile dress-pack sleeve; selection required,YES - FLEXIBLE ONLY; NO RIGID SHELL ACROSS AXIS,GD-R_HIP_PITCH_FLEX_GUARD,"DIMENSIONED NOMINAL ENVELOPE; CORRUGATION, ATTACHMENT, PINCH AND FATIGUE PROOF OPEN","NO PROCUREMENT, FABRICATION, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
GD-R_KNEE_PITCH-LINK,R_KNEE_PITCH,RIGID LINK-LOCAL U-CHANNEL,3 direct branch pairs on rigid link; stops before axis,22.000,9.000,1.500,printed PA12 or machined polymer; selection required,NO,GD-R_KNEE_PITCH_LINK_GUARD,"DIMENSIONED CAD CANDIDATE; FASTENERS, ACCESS, IMPACT AND COLLISION OPEN","NO PROCUREMENT, FABRICATION, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
GD-R_KNEE_PITCH-FLEX,R_KNEE_PITCH,FLEXIBLE JOINT DRESS-PACK ENVELOPE,120-degree nominal arc for 3 independent CF130 pairs,22.000,9.000,1.500,corrugated TPU or textile dress-pack sleeve; selection required,YES - FLEXIBLE ONLY; NO RIGID SHELL ACROSS AXIS,GD-R_KNEE_PITCH_FLEX_GUARD,"DIMENSIONED NOMINAL ENVELOPE; CORRUGATION, ATTACHMENT, PINCH AND FATIGUE PROOF OPEN","NO PROCUREMENT, FABRICATION, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
GD-R_ANKLE_PITCH-LINK,R_ANKLE_PITCH,RIGID LINK-LOCAL U-CHANNEL,2 direct branch pairs on rigid link; stops before axis,15.500,9.000,1.500,printed PA12 or machined polymer; selection required,NO,GD-R_ANKLE_PITCH_LINK_GUARD,"DIMENSIONED CAD CANDIDATE; FASTENERS, ACCESS, IMPACT AND COLLISION OPEN","NO PROCUREMENT, FABRICATION, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
GD-R_ANKLE_PITCH-FLEX,R_ANKLE_PITCH,FLEXIBLE JOINT DRESS-PACK ENVELOPE,120-degree nominal arc for 2 independent CF130 pairs,15.500,9.000,1.500,corrugated TPU or textile dress-pack sleeve; selection required,YES - FLEXIBLE ONLY; NO RIGID SHELL ACROSS AXIS,GD-R_ANKLE_PITCH_FLEX_GUARD,"DIMENSIONED NOMINAL ENVELOPE; CORRUGATION, ATTACHMENT, PINCH AND FATIGUE PROOF OPEN","NO PROCUREMENT, FABRICATION, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
GD-R_ANKLE_ROLL-LINK,R_ANKLE_ROLL,RIGID LINK-LOCAL U-CHANNEL,1 direct branch pairs on rigid link; stops before axis,9.000,9.000,1.500,printed PA12 or machined polymer; selection required,NO,GD-R_ANKLE_ROLL_LINK_GUARD,"DIMENSIONED CAD CANDIDATE; FASTENERS, ACCESS, IMPACT AND COLLISION OPEN","NO PROCUREMENT, FABRICATION, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
GD-R_ANKLE_ROLL-FLEX,R_ANKLE_ROLL,FLEXIBLE JOINT DRESS-PACK ENVELOPE,120-degree nominal arc for 1 independent CF130 pairs,9.000,9.000,1.500,corrugated TPU or textile dress-pack sleeve; selection required,YES - FLEXIBLE ONLY; NO RIGID SHELL ACROSS AXIS,GD-R_ANKLE_ROLL_FLEX_GUARD,"DIMENSIONED NOMINAL ENVELOPE; CORRUGATION, ATTACHMENT, PINCH AND FATIGUE PROOF OPEN","NO PROCUREMENT, FABRICATION, CONNECTION, POWERED-TEST, MOTION OR ENERGIZATION AUTHORITY","PRELIMINARY - ARTICULATED ACTUATOR-POWER HARNESS CANDIDATE - NOT APPROVED FOR PROCUREMENT, FABRICATION, CONNECTION, POWERED TESTING, MOTION OR ENERGIZATION"
