axis_id,family_id,part_id,source_basis,authority,feature_id,feature_type,nominal_geometry,candidate_requirement,state
L_HIP_PITCH,JMF-07-LEG-REDUCED-15,JMOD_L_HIP_PITCH_INTERFACE_PLATE_A,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,CENTRAL_CLEARANCE,diameter,12.000 mm nominal,bearing seat/shaft clearance function SELECTION REQUIRED,OPEN
L_HIP_PITCH,JMF-07-LEG-REDUCED-15,JMOD_L_HIP_PITCH_INTERFACE_PLATE_B,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,PLATE_ENVELOPE,size,72.000 x 78.000 x 5.000 mm,general tolerance and flatness SELECTION REQUIRED,OPEN
L_HIP_PITCH,JMF-07-LEG-REDUCED-15,JMOD_L_HIP_PITCH_INTERFACE_PLATE_B,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,MOUNT_PATTERN,hole pattern,4 x DIA 5.500 on 58.000 x 64.000 mm,"tapped side, insert, clearance and true position SELECTION REQUIRED",OPEN
L_HIP_PITCH,JMF-07-LEG-REDUCED-15,JMOD_L_HIP_PITCH_INTERFACE_PLATE_B,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,CENTRAL_CLEARANCE,diameter,12.000 mm nominal,bearing seat/shaft clearance function SELECTION REQUIRED,OPEN
L_HIP_PITCH,JMF-07-LEG-REDUCED-15,JMOD_L_HIP_PITCH_MOTOR_PULLEY,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,SMOOTH_ENVELOPE,diameter,30.690 mm x 12.000 mm wide,replace with exact pitch/tooth/flange/bore/retention definition,BLOCKING REDESIGN
L_HIP_PITCH,JMF-07-LEG-REDUCED-15,JMOD_L_HIP_PITCH_MOTOR_PULLEY,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,TIMING_TEETH,tooth geometry,ABSENT FROM CURRENT SOLID,catalogue order code or released tooth geometry required,BLOCKING REDESIGN
L_HIP_PITCH,JMF-07-LEG-REDUCED-15,JMOD_L_HIP_PITCH_OUTPUT_PULLEY,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,SMOOTH_ENVELOPE,diameter,46.610 mm x 12.000 mm wide,replace with exact pitch/tooth/flange/bore/retention definition,BLOCKING REDESIGN
L_HIP_PITCH,JMF-07-LEG-REDUCED-15,JMOD_L_HIP_PITCH_OUTPUT_PULLEY,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,TIMING_TEETH,tooth geometry,ABSENT FROM CURRENT SOLID,catalogue order code or released tooth geometry required,BLOCKING REDESIGN
L_HIP_PITCH,JMF-07-LEG-REDUCED-15,JMOD_L_HIP_PITCH_OUTPUT_SHAFT,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,SHAFT_OD,diameter,12.000 mm,"bearing fit, finish and runout SELECTION REQUIRED",OPEN
L_HIP_PITCH,JMF-07-LEG-REDUCED-15,JMOD_L_HIP_PITCH_OUTPUT_SHAFT,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,THROUGH_BORE,diameter,7.440 mm,wall/strength and cable use SELECTION REQUIRED,OPEN
L_HIP_PITCH,JMF-07-LEG-REDUCED-15,JMOD_L_HIP_PITCH_OUTPUT_SHAFT,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,AXIAL_RETENTION,shoulder/groove/thread,ABSENT FROM CURRENT SOLID,add two-sided bearing shoulders and released retention,BLOCKING REDESIGN
L_HIP_ROLL,JMF-08-LEG-REDUCED-20,JMOD_L_HIP_ROLL_BEARING_A_RING,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,CATALOGUE_ENVELOPE,bearing,ID 12.000 / OD 24.000 / W 6.000 mm,"exact suffix, life, fit, lubrication and received identity SELECTION REQUIRED",CATALOGUE SELECTION OPEN
L_HIP_ROLL,JMF-08-LEG-REDUCED-20,JMOD_L_HIP_ROLL_BEARING_B_RING,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,CATALOGUE_ENVELOPE,bearing,ID 12.000 / OD 24.000 / W 6.000 mm,"exact suffix, life, fit, lubrication and received identity SELECTION REQUIRED",CATALOGUE SELECTION OPEN
L_HIP_ROLL,JMF-08-LEG-REDUCED-20,JMOD_L_HIP_ROLL_INTERFACE_PLATE_A,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,PLATE_ENVELOPE,size,74.000 x 70.000 x 5.000 mm,general tolerance and flatness SELECTION REQUIRED,OPEN
L_HIP_ROLL,JMF-08-LEG-REDUCED-20,JMOD_L_HIP_ROLL_INTERFACE_PLATE_A,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,MOUNT_PATTERN,hole pattern,4 x DIA 5.500 on 60.000 x 56.000 mm,"tapped side, insert, clearance and true position SELECTION REQUIRED",OPEN
L_HIP_ROLL,JMF-08-LEG-REDUCED-20,JMOD_L_HIP_ROLL_INTERFACE_PLATE_A,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,CENTRAL_CLEARANCE,diameter,12.000 mm nominal,bearing seat/shaft clearance function SELECTION REQUIRED,OPEN
L_HIP_ROLL,JMF-08-LEG-REDUCED-20,JMOD_L_HIP_ROLL_INTERFACE_PLATE_B,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,PLATE_ENVELOPE,size,74.000 x 70.000 x 5.000 mm,general tolerance and flatness SELECTION REQUIRED,OPEN
L_HIP_ROLL,JMF-08-LEG-REDUCED-20,JMOD_L_HIP_ROLL_INTERFACE_PLATE_B,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,MOUNT_PATTERN,hole pattern,4 x DIA 5.500 on 60.000 x 56.000 mm,"tapped side, insert, clearance and true position SELECTION REQUIRED",OPEN
L_HIP_ROLL,JMF-08-LEG-REDUCED-20,JMOD_L_HIP_ROLL_INTERFACE_PLATE_B,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,CENTRAL_CLEARANCE,diameter,12.000 mm nominal,bearing seat/shaft clearance function SELECTION REQUIRED,OPEN
L_HIP_ROLL,JMF-08-LEG-REDUCED-20,JMOD_L_HIP_ROLL_MOTOR_PULLEY,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,SMOOTH_ENVELOPE,diameter,30.690 mm x 12.000 mm wide,replace with exact pitch/tooth/flange/bore/retention definition,BLOCKING REDESIGN
L_HIP_ROLL,JMF-08-LEG-REDUCED-20,JMOD_L_HIP_ROLL_MOTOR_PULLEY,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,TIMING_TEETH,tooth geometry,ABSENT FROM CURRENT SOLID,catalogue order code or released tooth geometry required,BLOCKING REDESIGN
L_HIP_ROLL,JMF-08-LEG-REDUCED-20,JMOD_L_HIP_ROLL_OUTPUT_PULLEY,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,SMOOTH_ENVELOPE,diameter,62.520 mm x 12.000 mm wide,replace with exact pitch/tooth/flange/bore/retention definition,BLOCKING REDESIGN
L_HIP_ROLL,JMF-08-LEG-REDUCED-20,JMOD_L_HIP_ROLL_OUTPUT_PULLEY,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,TIMING_TEETH,tooth geometry,ABSENT FROM CURRENT SOLID,catalogue order code or released tooth geometry required,BLOCKING REDESIGN
L_HIP_ROLL,JMF-08-LEG-REDUCED-20,JMOD_L_HIP_ROLL_OUTPUT_SHAFT,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,SHAFT_OD,diameter,12.000 mm,"bearing fit, finish and runout SELECTION REQUIRED",OPEN
L_HIP_ROLL,JMF-08-LEG-REDUCED-20,JMOD_L_HIP_ROLL_OUTPUT_SHAFT,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,THROUGH_BORE,diameter,7.440 mm,wall/strength and cable use SELECTION REQUIRED,OPEN
L_HIP_ROLL,JMF-08-LEG-REDUCED-20,JMOD_L_HIP_ROLL_OUTPUT_SHAFT,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,AXIAL_RETENTION,shoulder/groove/thread,ABSENT FROM CURRENT SOLID,add two-sided bearing shoulders and released retention,BLOCKING REDESIGN
L_HIP_YAW,JMF-06-LEG-DIRECT,JMOD_L_HIP_YAW_ACTUATOR_OUTPUT_COUPLER,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,ACTUATOR_INTERFACE,spline/horn/clamp,ABSENT FROM CURRENT SOLID,exact actuator product interface and secondary retention required,BLOCKING REDESIGN
L_HIP_YAW,JMF-06-LEG-DIRECT,JMOD_L_HIP_YAW_ACTUATOR_OUTPUT_COUPLER,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,OUTPUT_INTERFACE,shaft/rack/tendon interface,ABSENT OR PACKAGING-ONLY,released torque/load path required,BLOCKING REDESIGN
L_HIP_YAW,JMF-06-LEG-DIRECT,JMOD_L_HIP_YAW_BEARING_B_RING,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,CATALOGUE_ENVELOPE,bearing,ID 12.000 / OD 24.000 / W 6.000 mm,"exact suffix, life, fit, lubrication and received identity SELECTION REQUIRED",CATALOGUE SELECTION OPEN
L_HIP_YAW,JMF-06-LEG-DIRECT,JMOD_L_HIP_YAW_INTERFACE_PLATE_B,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,PLATE_ENVELOPE,size,66.000 x 70.000 x 5.000 mm,general tolerance and flatness SELECTION REQUIRED,OPEN
L_HIP_YAW,JMF-06-LEG-DIRECT,JMOD_L_HIP_YAW_INTERFACE_PLATE_B,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,MOUNT_PATTERN,hole pattern,4 x DIA 5.500 on 52.000 x 56.000 mm,"tapped side, insert, clearance and true position SELECTION REQUIRED",OPEN
L_HIP_YAW,JMF-06-LEG-DIRECT,JMOD_L_HIP_YAW_INTERFACE_PLATE_B,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,CENTRAL_CLEARANCE,diameter,12.000 mm nominal,bearing seat/shaft clearance function SELECTION REQUIRED,OPEN
L_HIP_YAW,JMF-06-LEG-DIRECT,JMOD_L_HIP_YAW_OUTPUT_SHAFT,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,SHAFT_OD,diameter,12.000 mm,"bearing fit, finish and runout SELECTION REQUIRED",OPEN
L_HIP_YAW,JMF-06-LEG-DIRECT,JMOD_L_HIP_YAW_OUTPUT_SHAFT,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,THROUGH_BORE,diameter,7.440 mm,wall/strength and cable use SELECTION REQUIRED,OPEN
L_HIP_YAW,JMF-06-LEG-DIRECT,JMOD_L_HIP_YAW_OUTPUT_SHAFT,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,AXIAL_RETENTION,shoulder/groove/thread,ABSENT FROM CURRENT SOLID,add two-sided bearing shoulders and released retention,BLOCKING REDESIGN
L_KNEE_PITCH,JMF-09-KNEE-REDUCED-25,JMOD_L_KNEE_PITCH_BEARING_A_RING,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,CATALOGUE_ENVELOPE,bearing,ID 12.000 / OD 24.000 / W 6.000 mm,"exact suffix, life, fit, lubrication and received identity SELECTION REQUIRED",CATALOGUE SELECTION OPEN
L_KNEE_PITCH,JMF-09-KNEE-REDUCED-25,JMOD_L_KNEE_PITCH_BEARING_B_RING,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,CATALOGUE_ENVELOPE,bearing,ID 12.000 / OD 24.000 / W 6.000 mm,"exact suffix, life, fit, lubrication and received identity SELECTION REQUIRED",CATALOGUE SELECTION OPEN
L_KNEE_PITCH,JMF-09-KNEE-REDUCED-25,JMOD_L_KNEE_PITCH_INTERFACE_PLATE_A,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,PLATE_ENVELOPE,size,74.000 x 78.000 x 5.000 mm,general tolerance and flatness SELECTION REQUIRED,OPEN
L_KNEE_PITCH,JMF-09-KNEE-REDUCED-25,JMOD_L_KNEE_PITCH_INTERFACE_PLATE_A,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,MOUNT_PATTERN,hole pattern,4 x DIA 5.500 on 60.000 x 64.000 mm,"tapped side, insert, clearance and true position SELECTION REQUIRED",OPEN
L_KNEE_PITCH,JMF-09-KNEE-REDUCED-25,JMOD_L_KNEE_PITCH_INTERFACE_PLATE_A,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,CENTRAL_CLEARANCE,diameter,12.000 mm nominal,bearing seat/shaft clearance function SELECTION REQUIRED,OPEN
L_KNEE_PITCH,JMF-09-KNEE-REDUCED-25,JMOD_L_KNEE_PITCH_INTERFACE_PLATE_B,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,PLATE_ENVELOPE,size,74.000 x 78.000 x 5.000 mm,general tolerance and flatness SELECTION REQUIRED,OPEN
L_KNEE_PITCH,JMF-09-KNEE-REDUCED-25,JMOD_L_KNEE_PITCH_INTERFACE_PLATE_B,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,MOUNT_PATTERN,hole pattern,4 x DIA 5.500 on 60.000 x 64.000 mm,"tapped side, insert, clearance and true position SELECTION REQUIRED",OPEN
L_KNEE_PITCH,JMF-09-KNEE-REDUCED-25,JMOD_L_KNEE_PITCH_INTERFACE_PLATE_B,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,CENTRAL_CLEARANCE,diameter,12.000 mm nominal,bearing seat/shaft clearance function SELECTION REQUIRED,OPEN
L_KNEE_PITCH,JMF-09-KNEE-REDUCED-25,JMOD_L_KNEE_PITCH_MOTOR_PULLEY,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,SMOOTH_ENVELOPE,diameter,24.320 mm x 12.000 mm wide,replace with exact pitch/tooth/flange/bore/retention definition,BLOCKING REDESIGN
L_KNEE_PITCH,JMF-09-KNEE-REDUCED-25,JMOD_L_KNEE_PITCH_MOTOR_PULLEY,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,TIMING_TEETH,tooth geometry,ABSENT FROM CURRENT SOLID,catalogue order code or released tooth geometry required,BLOCKING REDESIGN
L_KNEE_PITCH,JMF-09-KNEE-REDUCED-25,JMOD_L_KNEE_PITCH_OUTPUT_PULLEY,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,SMOOTH_ENVELOPE,diameter,62.520 mm x 12.000 mm wide,replace with exact pitch/tooth/flange/bore/retention definition,BLOCKING REDESIGN
L_KNEE_PITCH,JMF-09-KNEE-REDUCED-25,JMOD_L_KNEE_PITCH_OUTPUT_PULLEY,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,TIMING_TEETH,tooth geometry,ABSENT FROM CURRENT SOLID,catalogue order code or released tooth geometry required,BLOCKING REDESIGN
L_KNEE_PITCH,JMF-09-KNEE-REDUCED-25,JMOD_L_KNEE_PITCH_OUTPUT_SHAFT,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,SHAFT_OD,diameter,12.000 mm,"bearing fit, finish and runout SELECTION REQUIRED",OPEN
L_KNEE_PITCH,JMF-09-KNEE-REDUCED-25,JMOD_L_KNEE_PITCH_OUTPUT_SHAFT,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,THROUGH_BORE,diameter,7.440 mm,wall/strength and cable use SELECTION REQUIRED,OPEN
L_KNEE_PITCH,JMF-09-KNEE-REDUCED-25,JMOD_L_KNEE_PITCH_OUTPUT_SHAFT,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,AXIAL_RETENTION,shoulder/groove/thread,ABSENT FROM CURRENT SOLID,add two-sided bearing shoulders and released retention,BLOCKING REDESIGN
L_SHOULDER_PITCH,JMF-03-SHOULDER-GIMBAL,JMOD_L_SHOULDER_PITCH_BEARING_A_RING,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,CATALOGUE_ENVELOPE,bearing,ID 10.000 / OD 22.000 / W 6.000 mm,"exact suffix, life, fit, lubrication and received identity SELECTION REQUIRED",CATALOGUE SELECTION OPEN
L_SHOULDER_PITCH,JMF-03-SHOULDER-GIMBAL,JMOD_L_SHOULDER_PITCH_BEARING_B_RING,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,CATALOGUE_ENVELOPE,bearing,ID 10.000 / OD 22.000 / W 6.000 mm,"exact suffix, life, fit, lubrication and received identity SELECTION REQUIRED",CATALOGUE SELECTION OPEN
L_SHOULDER_PITCH,JMF-03-SHOULDER-GIMBAL,JMOD_L_SHOULDER_PITCH_INTERFACE_PLATE_A,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,PLATE_ENVELOPE,size,58.000 x 64.000 x 4.000 mm,general tolerance and flatness SELECTION REQUIRED,OPEN
L_SHOULDER_PITCH,JMF-03-SHOULDER-GIMBAL,JMOD_L_SHOULDER_PITCH_INTERFACE_PLATE_A,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,MOUNT_PATTERN,hole pattern,4 x DIA 4.500 on 44.000 x 50.000 mm,"tapped side, insert, clearance and true position SELECTION REQUIRED",OPEN
L_SHOULDER_PITCH,JMF-03-SHOULDER-GIMBAL,JMOD_L_SHOULDER_PITCH_INTERFACE_PLATE_A,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,CENTRAL_CLEARANCE,diameter,10.000 mm nominal,bearing seat/shaft clearance function SELECTION REQUIRED,OPEN
L_SHOULDER_PITCH,JMF-03-SHOULDER-GIMBAL,JMOD_L_SHOULDER_PITCH_INTERFACE_PLATE_B,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,PLATE_ENVELOPE,size,58.000 x 64.000 x 4.000 mm,general tolerance and flatness SELECTION REQUIRED,OPEN
L_SHOULDER_PITCH,JMF-03-SHOULDER-GIMBAL,JMOD_L_SHOULDER_PITCH_INTERFACE_PLATE_B,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,MOUNT_PATTERN,hole pattern,4 x DIA 4.500 on 44.000 x 50.000 mm,"tapped side, insert, clearance and true position SELECTION REQUIRED",OPEN
L_SHOULDER_PITCH,JMF-03-SHOULDER-GIMBAL,JMOD_L_SHOULDER_PITCH_INTERFACE_PLATE_B,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,CENTRAL_CLEARANCE,diameter,10.000 mm nominal,bearing seat/shaft clearance function SELECTION REQUIRED,OPEN
L_SHOULDER_PITCH,JMF-03-SHOULDER-GIMBAL,JMOD_L_SHOULDER_PITCH_MOTOR_PULLEY,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,SMOOTH_ENVELOPE,diameter,30.690 mm x 12.000 mm wide,replace with exact pitch/tooth/flange/bore/retention definition,BLOCKING REDESIGN
L_SHOULDER_PITCH,JMF-03-SHOULDER-GIMBAL,JMOD_L_SHOULDER_PITCH_MOTOR_PULLEY,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,TIMING_TEETH,tooth geometry,ABSENT FROM CURRENT SOLID,catalogue order code or released tooth geometry required,BLOCKING REDESIGN
L_SHOULDER_PITCH,JMF-03-SHOULDER-GIMBAL,JMOD_L_SHOULDER_PITCH_OUTPUT_PULLEY,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,SMOOTH_ENVELOPE,diameter,30.690 mm x 12.000 mm wide,replace with exact pitch/tooth/flange/bore/retention definition,BLOCKING REDESIGN
L_SHOULDER_PITCH,JMF-03-SHOULDER-GIMBAL,JMOD_L_SHOULDER_PITCH_OUTPUT_PULLEY,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,TIMING_TEETH,tooth geometry,ABSENT FROM CURRENT SOLID,catalogue order code or released tooth geometry required,BLOCKING REDESIGN
L_SHOULDER_PITCH,JMF-03-SHOULDER-GIMBAL,JMOD_L_SHOULDER_PITCH_OUTPUT_SHAFT,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,SHAFT_OD,diameter,10.000 mm,"bearing fit, finish and runout SELECTION REQUIRED",OPEN
L_SHOULDER_PITCH,JMF-03-SHOULDER-GIMBAL,JMOD_L_SHOULDER_PITCH_OUTPUT_SHAFT,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,THROUGH_BORE,diameter,6.200 mm,wall/strength and cable use SELECTION REQUIRED,OPEN
L_SHOULDER_PITCH,JMF-03-SHOULDER-GIMBAL,JMOD_L_SHOULDER_PITCH_OUTPUT_SHAFT,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,AXIAL_RETENTION,shoulder/groove/thread,ABSENT FROM CURRENT SOLID,add two-sided bearing shoulders and released retention,BLOCKING REDESIGN
L_SHOULDER_ROLL,JMF-03-SHOULDER-GIMBAL,JMOD_L_SHOULDER_ROLL_BEARING_A_RING,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,CATALOGUE_ENVELOPE,bearing,ID 10.000 / OD 22.000 / W 6.000 mm,"exact suffix, life, fit, lubrication and received identity SELECTION REQUIRED",CATALOGUE SELECTION OPEN
L_SHOULDER_ROLL,JMF-03-SHOULDER-GIMBAL,JMOD_L_SHOULDER_ROLL_BEARING_B_RING,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,CATALOGUE_ENVELOPE,bearing,ID 10.000 / OD 22.000 / W 6.000 mm,"exact suffix, life, fit, lubrication and received identity SELECTION REQUIRED",CATALOGUE SELECTION OPEN
L_SHOULDER_ROLL,JMF-03-SHOULDER-GIMBAL,JMOD_L_SHOULDER_ROLL_INTERFACE_PLATE_A,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,PLATE_ENVELOPE,size,58.000 x 64.000 x 4.000 mm,general tolerance and flatness SELECTION REQUIRED,OPEN
L_SHOULDER_ROLL,JMF-03-SHOULDER-GIMBAL,JMOD_L_SHOULDER_ROLL_INTERFACE_PLATE_A,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,MOUNT_PATTERN,hole pattern,4 x DIA 4.500 on 44.000 x 50.000 mm,"tapped side, insert, clearance and true position SELECTION REQUIRED",OPEN
L_SHOULDER_ROLL,JMF-03-SHOULDER-GIMBAL,JMOD_L_SHOULDER_ROLL_INTERFACE_PLATE_A,SHA-BOUND BODY-ARCHITECTURE GENERATOR / JOINT_MODULE_FAMILIES,NO PROCUREMENT OR FABRICATION AUTHORITY,CENTRAL_CLEARANCE,diameter,10.000 mm nominal,bearing seat/shaft clearance function SELECTION REQUIRED,OPEN
