acceptance_id,criterion,execution_state,result,evidence_uri,approver,warning
ACC-110,HR-V0-JOINT-MET-P0.2: Axial support/access and external axis-realization method accepted,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-111,"HR-V0-JOINT-MET-P0.2: Angle reference, restraint/counterbalance and contact-load method accepted",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-112,"HR-V0-JOINT-MET-P0.2: Low-occlusion supports, pose set, fiducials and registration validation accepted",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-113,"HR-V0-JOINT-MET-P0.2: Zero electrical source, actuator connection and power equipment verified",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-114,HR-V0-JOINT-MET-P0.2: Frozen article/configuration/fixture/transform manifest,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-115,HR-V0-JOINT-MET-P0.2: Raw evidence complete; teardown and qualified disposition accepted,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-116,HR-V0-LOT-A-INQUIRY-P0.2: Authorize each external inquiry transmission,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-117,HR-V0-LOT-A-INQUIRY-P0.2: Resolve XM540 -T/-R identity,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-118,HR-V0-LOT-A-INQUIRY-P0.2: Accept no-substitution and contents,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-119,HR-V0-LOT-A-INQUIRY-P0.2: Accept current allocation and quote,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-120,HR-V0-LOT-A-INQUIRY-P0.2: Set maximum purchase spend,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-121,HR-V0-LOT-A-INQUIRY-P0.2: Freeze ship-to/receiver/quarantine,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-122,HR-V0-LOT-A-INQUIRY-P0.2: Authorize receipt-only purchase,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-123,HR-V0-LOT-A-INQUIRY-P0.2: Receive and reconcile six articles,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-124,HR-V0-LOT-A-INQUIRY-P0.2: Accept provider identity/scope,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-125,HR-V0-LOT-A-INQUIRY-P0.2: Accept equipment/calibration/accreditation,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-126,HR-V0-LOT-A-INQUIRY-P0.2: Accept method-specific supports/datums,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-127,HR-V0-LOT-A-INQUIRY-P0.2: Accept method-specific uncertainty budgets,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-128,HR-V0-LOT-A-INQUIRY-P0.2: Select provider and commercial scope,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-129,HR-V0-LOT-A-INQUIRY-P0.2: Authorize shipment/work,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-130,HR-V0-LOT-A-INQUIRY-P0.2: Authorize temporary threaded assembly,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-131,HR-V0-JOINT-MEAS-DEF-P0.1: received-to-source feature-match rule,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-132,HR-V0-JOINT-MEAS-DEF-P0.1: accepted joint-axis construction,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-133,HR-V0-JOINT-MEAS-DEF-P0.1: accepted plane-fit and outlier rule,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-134,HR-V0-JOINT-MEAS-DEF-P0.1: manufacturer function allocation for cylindrical patterns,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-135,HR-V0-JOINT-MEAS-DEF-P0.1: received article instance allocation to J1 and J2,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-136,HR-V0-JOINT-MEAS-DEF-P0.1: measurement support and probe/scan accessibility,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-137,HR-V0-JOINT-MEAS-DEF-P0.1: M01/M02/M03/M04/M05 uncertainty budgets,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-138,HR-V0-JOINT-MEAS-DEF-P0.1: acceptance limits for every characteristic,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-139,HR-V0-JOINT-MEAS-DEF-P0.1: external zero-angle convention,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-140,HR-V0-JOINT-MEAS-DEF-P0.1: temporary assembly hardware/torque/reuse,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-141,HR-V0-JOINT-MEAS-DEF-P0.1: provider and performing facility,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-142,HR-V0-JOINT-MEAS-DEF-P0.1: physical work authorization,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-143,HR-V0-LOT-A-INQUIRY-P0.3: Authorize each external inquiry transmission,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-144,HR-V0-LOT-A-INQUIRY-P0.3: Resolve XM540 -T/-R identity,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-145,HR-V0-LOT-A-INQUIRY-P0.3: Accept no-substitution and contents,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-146,HR-V0-LOT-A-INQUIRY-P0.3: Accept current allocation and quote,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-147,HR-V0-LOT-A-INQUIRY-P0.3: Set maximum purchase spend,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-148,HR-V0-LOT-A-INQUIRY-P0.3: Freeze ship-to/receiver/quarantine,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-149,HR-V0-LOT-A-INQUIRY-P0.3: Authorize receipt-only purchase,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-150,HR-V0-LOT-A-INQUIRY-P0.3: Receive and reconcile six articles,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-151,HR-V0-LOT-A-INQUIRY-P0.3: Accept provider identity/scope,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-152,HR-V0-LOT-A-INQUIRY-P0.3: Accept equipment/calibration/accreditation,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-153,HR-V0-LOT-A-INQUIRY-P0.3: Accept method-specific supports/datums,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-154,HR-V0-LOT-A-INQUIRY-P0.3: Accept method-specific uncertainty budgets,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-155,HR-V0-LOT-A-INQUIRY-P0.3: Select provider and commercial scope,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-156,HR-V0-LOT-A-INQUIRY-P0.3: Authorize shipment/work,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-157,HR-V0-LOT-A-INQUIRY-P0.3: Authorize temporary threaded assembly,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-158,HR-V0-LOT-A-INQUIRY-P0.3: Accept exact feature-match and per-characteristic bid,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-159,HR-V0-LOT-A-TX-BUNDLE-P0.1: Verify exact archive SHA-256 and deterministic reproduction,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-160,HR-V0-LOT-A-TX-BUNDLE-P0.1: Confirm intended organization and current public route,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-161,HR-V0-LOT-A-TX-BUNDLE-P0.1: Select sender identity and monitored reply address,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-162,HR-V0-LOT-A-TX-BUNDLE-P0.1: Review route-specific message and attachments,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-163,HR-V0-LOT-A-TX-BUNDLE-P0.1: Scan exact archive before transmission,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-164,HR-V0-LOT-A-TX-BUNDLE-P0.1: Authorize one exact transmission,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-165,HR-V0-LOT-A-TX-BUNDLE-P0.1: Record actual transmission event,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-166,HR-V0-LOT-A-TX-BUNDLE-P0.1: Verify provider receipt without authorizing work,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-167,HR-V0-LOT-A-TX-BUNDLE-P0.1: Ingest and hash returned evidence,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-168,HR-V0-LOT-A-TX-BUNDLE-P0.1: Prohibit stale/superseded bundle use,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-169,HR-V0-LOT-A-TX-BUNDLE-P0.1: Accept redistribution authority for the three vendor STEP files,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-170,HR-V0-OBS-BOM-INTEGRATION-P0.1: BOM-099 through BOM-108 exist exactly once in the hierarchical BOM and closure register,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-171,HR-V0-OBS-BOM-INTEGRATION-P0.1: Runtime PCBA quantity and 49-component/four-hole source scope agree,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-172,HR-V0-OBS-BOM-INTEGRATION-P0.1: Pi PCBA quantity and two-component/four-hole source scope agree,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-173,HR-V0-OBS-BOM-INTEGRATION-P0.1: Runtime and Pi terminal allocations total three item 1751280 candidates without duplication,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-174,HR-V0-OBS-BOM-INTEGRATION-P0.1: One Samtec ESQ-120-33-G-D candidate is allocated only to JPI1,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-175,HR-V0-OBS-BOM-INTEGRATION-P0.1: Field harness has one assembly and five conductor identities,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-176,HR-V0-OBS-BOM-INTEGRATION-P0.1: Compute harness has one assembly and six conductor identities,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-177,HR-V0-OBS-BOM-INTEGRATION-P0.1: Eleven distinct Belden color/order-code candidates cover all eleven conductor rows,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-178,HR-V0-OBS-BOM-INTEGRATION-P0.1: Both four-site mounting interfaces remain unresolved and unreleased,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-179,"HR-V0-OBS-BOM-INTEGRATION-P0.1: No procurement, fabrication, assembly, connection, powered testing, motion, energization or safety credit is authorized",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-180,HR-V0-OBS-MOUNT-STACK-P0.1: BOM-107 identifies four TNM3-6.5-10-1 candidates and eight current-equivalent M3 x 6 screw candidates,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-181,HR-V0-OBS-MOUNT-STACK-P0.1: BOM-108 identifies four 300251659935 and eight 50M025045P006 candidates,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-182,HR-V0-OBS-MOUNT-STACK-P0.1: BOM-104 records the Samtec existing-customer restriction and alternate inquiry requirement,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-183,HR-V0-OBS-MOUNT-STACK-P0.1: Runtime board four-hole geometry and candidate panel centers agree with controlled sources,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-184,HR-V0-OBS-MOUNT-STACK-P0.1: Pi carrier and Pi reference patterns agree nominally at 58 x 49 mm,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-185,HR-V0-OBS-MOUNT-STACK-P0.1: Runtime nominal thread-engagement and edge-margin arithmetic is reproduced,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-186,"HR-V0-OBS-MOUNT-STACK-P0.1: Pi nominal thread-engagement, edge-margin and 0.13 mm stack mismatch arithmetic is reproduced",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-187,HR-V0-OBS-MOUNT-STACK-P0.1: All panel coordinates remain DO NOT DRILL and all Pi assembly remains unperformed,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-188,"HR-V0-OBS-MOUNT-STACK-P0.1: All physical fit, torque, load, thermal, creep, route and cut results remain open",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-189,"HR-V0-OBS-MOUNT-STACK-P0.1: No procurement, fabrication, assembly, connection, powered test, motion, energization or safety credit is authorized",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-190,HR-V0-OBS-MOUNT-STACK-P0.1: Independent qualified review records dispositions without upgrading unsupported evidence,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-191,HR-V0-OBS-MOUNT-STACK-P0.1: A separate signed stage authorization is required after every applicable acceptance closes,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-192,"HR-V0-U2D2-JC1-HARNESS-P0.1: U2D2 and JC1 cavity mapping is 1 GND, 2 empty, 3 DATA at both ends",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-193,"HR-V0-U2D2-JC1-HARNESS-P0.1: No contact, conductor or electrical path exists at cavity 2",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-194,HR-V0-U2D2-JC1-HARNESS-P0.1: Two EHR-3 housings and four SEH-001T-P0.6 contacts match BOM-054/055,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-195,HR-V0-U2D2-JC1-HARNESS-P0.1: Black 3051 BK005 GND and white 3051 WH005 DATA fit the published contact AWG/OD range,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-196,HR-V0-U2D2-JC1-HARNESS-P0.1: YRS-260 is the exact current candidate for SEH-001T-P0.6 and no loose-form-contact substitution occurred,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-197,HR-V0-U2D2-JC1-HARNESS-P0.1: Finished 500 +/- 5 mm candidate passes received route; raw cut remains process-derived,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-198,HR-V0-U2D2-JC1-HARNESS-P0.1: The 25 +/- 5 mm pair-lay candidate and 15 mm minimum bend radius are physically verified,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-199,"HR-V0-U2D2-JC1-HARNESS-P0.1: Continuity, isolation, contact retention and pin-2 absence pass accepted limits",NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-200,HR-V0-U2D2-JC1-HARNESS-P0.1: No-backfeed testing covers all accepted source sequencing combinations,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-201,HR-V0-U2D2-JC1-HARNESS-P0.1: Waveform/error-rate characterization passes selected rates and worst actuator-current transients,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-202,HR-V0-U2D2-JC1-HARNESS-P0.1: As-built routing is supported and segregated from actuator-current conductors,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
ACC-203,HR-V0-U2D2-JC1-HARNESS-P0.1: BOM-061 is exact_candidate_hold and BOM-107/108 canonical status drift is corrected,NOT EXECUTED,OPEN,,,"PRELIMINARY - NOT APPROVED FOR PROCUREMENT, FABRICATION, ASSEMBLY, CONNECTION, POWERED TESTING, MOTION, OR ENERGIZATION"
